date,strategy,cost_bps,transaction_cost
2023-08-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.00024286689434005996
2023-08-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0006071672358501499
2023-08-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-08-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.135972619337635e-05
2023-08-01,Turnover-Aware Max Sharpe γ=0.25,10.0,6.27194523867527e-05
2023-08-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00015679863096688173
2023-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,3.831546174800071e-05
2023-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,7.663092349600142e-05
2023-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00019157730874000357
2023-09-01,Maximum Sharpe,0.0,0.0
2023-09-01,Maximum Sharpe,5.0,1.2943639274474527e-06
2023-09-01,Maximum Sharpe,10.0,2.5887278548949055e-06
2023-09-01,Maximum Sharpe,25.0,6.4718196372372645e-06
2023-09-01,Equal Weight,0.0,0.0
2023-09-01,Equal Weight,5.0,0.0
2023-09-01,Equal Weight,10.0,0.0
2023-09-01,Equal Weight,25.0,0.0
2023-09-01,Minimum Variance,0.0,0.0
2023-09-01,Minimum Variance,5.0,1.0907542870559772e-05
2023-09-01,Minimum Variance,10.0,2.1815085741119544e-05
2023-09-01,Minimum Variance,25.0,5.4537714352798855e-05
2023-09-01,SPY,0.0,0.0
2023-09-01,SPY,5.0,0.0
2023-09-01,SPY,10.0,0.0
2023-09-01,SPY,25.0,0.0
2023-09-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-09-01,Shrunk Max Sharpe λ=0.25,5.0,1.376275365839931e-05
2023-09-01,Shrunk Max Sharpe λ=0.25,10.0,2.752550731679862e-05
2023-09-01,Shrunk Max Sharpe λ=0.25,25.0,6.881376829199656e-05
2023-09-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-09-01,Shrunk Max Sharpe λ=0.50,5.0,3.84304356076469e-05
2023-09-01,Shrunk Max Sharpe λ=0.50,10.0,7.68608712152938e-05
2023-09-01,Shrunk Max Sharpe λ=0.50,25.0,0.00019215217803823448
2023-09-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-09-01,Shrunk Max Sharpe λ=0.75,5.0,0.00012910999188124841
2023-09-01,Shrunk Max Sharpe λ=0.75,10.0,0.00025821998376249683
2023-09-01,Shrunk Max Sharpe λ=0.75,25.0,0.0006455499594062421
2023-09-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-09-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.8205593055861719e-19
2023-09-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.6411186111723438e-19
2023-09-01,Turnover-Aware Max Sharpe γ=0.05,25.0,9.10279652793086e-19
2023-09-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-09-01,Turnover-Aware Max Sharpe γ=0.10,5.0,9.54048726175163e-06
2023-09-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.908097452350326e-05
2023-09-01,Turnover-Aware Max Sharpe γ=0.10,25.0,4.770243630875815e-05
2023-09-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-09-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.479076568744348e-19
2023-09-01,Turnover-Aware Max Sharpe γ=0.25,10.0,4.958153137488696e-19
2023-09-01,Turnover-Aware Max Sharpe γ=0.25,25.0,1.2395382843721738e-18
2023-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.1967873341185592e-05
2023-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,4.3935746682371185e-05
2023-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.00010983936670592797
2023-11-01,Maximum Sharpe,0.0,0.0
2023-11-01,Maximum Sharpe,5.0,0.00010230818396481088
2023-11-01,Maximum Sharpe,10.0,0.00020461636792962177
2023-11-01,Maximum Sharpe,25.0,0.0005115409198240544
2023-11-01,Equal Weight,0.0,0.0
2023-11-01,Equal Weight,5.0,0.0
2023-11-01,Equal Weight,10.0,0.0
2023-11-01,Equal Weight,25.0,0.0
2023-11-01,Minimum Variance,0.0,0.0
2023-11-01,Minimum Variance,5.0,8.83672978567759e-06
2023-11-01,Minimum Variance,10.0,1.767345957135518e-05
2023-11-01,Minimum Variance,25.0,4.418364892838795e-05
2023-11-01,SPY,0.0,0.0
2023-11-01,SPY,5.0,0.0
2023-11-01,SPY,10.0,0.0
2023-11-01,SPY,25.0,0.0
2023-11-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-11-01,Shrunk Max Sharpe λ=0.25,5.0,0.000100584689513868
2023-11-01,Shrunk Max Sharpe λ=0.25,10.0,0.000201169379027736
2023-11-01,Shrunk Max Sharpe λ=0.25,25.0,0.0005029234475693399
2023-11-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-11-01,Shrunk Max Sharpe λ=0.50,5.0,9.720146431065976e-05
2023-11-01,Shrunk Max Sharpe λ=0.50,10.0,0.00019440292862131953
2023-11-01,Shrunk Max Sharpe λ=0.50,25.0,0.00048600732155329885
2023-11-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-11-01,Shrunk Max Sharpe λ=0.75,5.0,8.75308565530119e-05
2023-11-01,Shrunk Max Sharpe λ=0.75,10.0,0.0001750617131060238
2023-11-01,Shrunk Max Sharpe λ=0.75,25.0,0.0004376542827650595
2023-11-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-11-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.00010360249477238657
2023-11-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.00020720498954477314
2023-11-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0005180124738619329
2023-11-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-11-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.00010120633279402985
2023-11-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0002024126655880597
2023-11-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0005060316639701493
2023-11-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-11-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.326714842986959e-19
2023-11-01,Turnover-Aware Max Sharpe γ=0.25,10.0,8.653429685973918e-19
2023-11-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.1633574214934798e-18
2023-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.0927570308310769e-19
2023-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,4.1855140616621537e-19
2023-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,1.0463785154155385e-18
2023-12-01,Maximum Sharpe,0.0,0.0
2023-12-01,Maximum Sharpe,5.0,7.022221177518663e-05
2023-12-01,Maximum Sharpe,10.0,0.00014044442355037325
2023-12-01,Maximum Sharpe,25.0,0.00035111105887593313
2023-12-01,Equal Weight,0.0,0.0
2023-12-01,Equal Weight,5.0,0.0
2023-12-01,Equal Weight,10.0,0.0
2023-12-01,Equal Weight,25.0,0.0
2023-12-01,Minimum Variance,0.0,0.0
2023-12-01,Minimum Variance,5.0,9.684349156463425e-06
2023-12-01,Minimum Variance,10.0,1.936869831292685e-05
2023-12-01,Minimum Variance,25.0,4.842174578231713e-05
2023-12-01,SPY,0.0,0.0
2023-12-01,SPY,5.0,0.0
2023-12-01,SPY,10.0,0.0
2023-12-01,SPY,25.0,0.0
2023-12-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2023-12-01,Shrunk Max Sharpe λ=0.25,5.0,8.719462731943711e-05
2023-12-01,Shrunk Max Sharpe λ=0.25,10.0,0.00017438925463887422
2023-12-01,Shrunk Max Sharpe λ=0.25,25.0,0.0004359731365971856
2023-12-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2023-12-01,Shrunk Max Sharpe λ=0.50,5.0,0.00010000000000000033
2023-12-01,Shrunk Max Sharpe λ=0.50,10.0,0.00020000000000000066
2023-12-01,Shrunk Max Sharpe λ=0.50,25.0,0.0005000000000000016
2023-12-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2023-12-01,Shrunk Max Sharpe λ=0.75,5.0,0.00010000000000000014
2023-12-01,Shrunk Max Sharpe λ=0.75,10.0,0.00020000000000000028
2023-12-01,Shrunk Max Sharpe λ=0.75,25.0,0.0005000000000000008
2023-12-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2023-12-01,Turnover-Aware Max Sharpe γ=0.05,5.0,7.02222965451782e-05
2023-12-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0001404445930903564
2023-12-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.000351111482725891
2023-12-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2023-12-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.022221997473704e-05
2023-12-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.00014044443994947408
2023-12-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0003511110998736852
2023-12-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2023-12-01,Turnover-Aware Max Sharpe γ=0.25,5.0,5.762957690458113e-05
2023-12-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.00011525915380916225
2023-12-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00028814788452290565
2023-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2023-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,6.028333508918672e-05
2023-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.00012056667017837345
2023-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0003014166754459336
2024-02-01,Maximum Sharpe,0.0,0.0
2024-02-01,Maximum Sharpe,5.0,1.885565371117619e-18
2024-02-01,Maximum Sharpe,10.0,3.771130742235238e-18
2024-02-01,Maximum Sharpe,25.0,9.427826855588096e-18
2024-02-01,Equal Weight,0.0,0.0
2024-02-01,Equal Weight,5.0,0.0
2024-02-01,Equal Weight,10.0,0.0
2024-02-01,Equal Weight,25.0,0.0
2024-02-01,Minimum Variance,0.0,0.0
2024-02-01,Minimum Variance,5.0,1.0046830742859427e-05
2024-02-01,Minimum Variance,10.0,2.0093661485718854e-05
2024-02-01,Minimum Variance,25.0,5.023415371429713e-05
2024-02-01,SPY,0.0,0.0
2024-02-01,SPY,5.0,0.0
2024-02-01,SPY,10.0,0.0
2024-02-01,SPY,25.0,0.0
2024-02-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-02-01,Shrunk Max Sharpe λ=0.25,5.0,8.563887723993161e-19
2024-02-01,Shrunk Max Sharpe λ=0.25,10.0,1.7127775447986322e-18
2024-02-01,Shrunk Max Sharpe λ=0.25,25.0,4.2819438619965804e-18
2024-02-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-02-01,Shrunk Max Sharpe λ=0.50,5.0,9.061005095795533e-19
2024-02-01,Shrunk Max Sharpe λ=0.50,10.0,1.8122010191591066e-18
2024-02-01,Shrunk Max Sharpe λ=0.50,25.0,4.530502547897766e-18
2024-02-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-02-01,Shrunk Max Sharpe λ=0.75,5.0,4.693940997694071e-19
2024-02-01,Shrunk Max Sharpe λ=0.75,10.0,9.387881995388142e-19
2024-02-01,Shrunk Max Sharpe λ=0.75,25.0,2.346970498847035e-18
2024-02-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-02-01,Turnover-Aware Max Sharpe γ=0.05,5.0,6.363847690220846e-19
2024-02-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.2727695380441693e-18
2024-02-01,Turnover-Aware Max Sharpe γ=0.05,25.0,3.1819238451104232e-18
2024-02-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-02-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.591081117296805e-19
2024-02-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.518216223459361e-18
2024-02-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.795540558648402e-18
2024-02-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-02-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.373014928879559e-05
2024-02-01,Turnover-Aware Max Sharpe γ=0.25,10.0,4.746029857759118e-05
2024-02-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.00011865074644397796
2024-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,3.2332338972523068e-19
2024-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,6.4664677945046135e-19
2024-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,1.6166169486261534e-18
2024-03-01,Maximum Sharpe,0.0,0.0
2024-03-01,Maximum Sharpe,5.0,9.23661183537059e-19
2024-03-01,Maximum Sharpe,10.0,1.847322367074118e-18
2024-03-01,Maximum Sharpe,25.0,4.618305917685295e-18
2024-03-01,Equal Weight,0.0,0.0
2024-03-01,Equal Weight,5.0,0.0
2024-03-01,Equal Weight,10.0,0.0
2024-03-01,Equal Weight,25.0,0.0
2024-03-01,Minimum Variance,0.0,0.0
2024-03-01,Minimum Variance,5.0,9.508170277122207e-06
2024-03-01,Minimum Variance,10.0,1.9016340554244414e-05
2024-03-01,Minimum Variance,25.0,4.7540851385611034e-05
2024-03-01,SPY,0.0,0.0
2024-03-01,SPY,5.0,0.0
2024-03-01,SPY,10.0,0.0
2024-03-01,SPY,25.0,0.0
2024-03-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-03-01,Shrunk Max Sharpe λ=0.25,5.0,6.740489664153249e-19
2024-03-01,Shrunk Max Sharpe λ=0.25,10.0,1.3480979328306498e-18
2024-03-01,Shrunk Max Sharpe λ=0.25,25.0,3.3702448320766247e-18
2024-03-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-03-01,Shrunk Max Sharpe λ=0.50,5.0,1.2700993270800727e-18
2024-03-01,Shrunk Max Sharpe λ=0.50,10.0,2.5401986541601454e-18
2024-03-01,Shrunk Max Sharpe λ=0.50,25.0,6.350496635400364e-18
2024-03-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-03-01,Shrunk Max Sharpe λ=0.75,5.0,6.57867645327672e-19
2024-03-01,Shrunk Max Sharpe λ=0.75,10.0,1.315735290655344e-18
2024-03-01,Shrunk Max Sharpe λ=0.75,25.0,3.28933822663836e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-03-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.432252652545254e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.05,10.0,6.864505305090508e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.05,25.0,1.716126326272627e-17
2024-03-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-03-01,Turnover-Aware Max Sharpe γ=0.10,5.0,1.0583212810671288e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.10,10.0,2.1166425621342575e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.10,25.0,5.291606405335644e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-03-01,Turnover-Aware Max Sharpe γ=0.25,5.0,7.1448451758283635e-19
2024-03-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.4289690351656727e-18
2024-03-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.5724225879141816e-18
2024-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,6.544528619016509e-19
2024-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,1.3089057238033019e-18
2024-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,3.2722643095082544e-18
2024-04-01,Maximum Sharpe,0.0,0.0
2024-04-01,Maximum Sharpe,5.0,9.730392400387445e-19
2024-04-01,Maximum Sharpe,10.0,1.946078480077489e-18
2024-04-01,Maximum Sharpe,25.0,4.865196200193722e-18
2024-04-01,Equal Weight,0.0,0.0
2024-04-01,Equal Weight,5.0,0.0
2024-04-01,Equal Weight,10.0,0.0
2024-04-01,Equal Weight,25.0,0.0
2024-04-01,Minimum Variance,0.0,0.0
2024-04-01,Minimum Variance,5.0,7.340261882936777e-06
2024-04-01,Minimum Variance,10.0,1.4680523765873554e-05
2024-04-01,Minimum Variance,25.0,3.670130941468389e-05
2024-04-01,SPY,0.0,0.0
2024-04-01,SPY,5.0,0.0
2024-04-01,SPY,10.0,0.0
2024-04-01,SPY,25.0,0.0
2024-04-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-04-01,Shrunk Max Sharpe λ=0.25,5.0,6.340833270326579e-19
2024-04-01,Shrunk Max Sharpe λ=0.25,10.0,1.2681666540653159e-18
2024-04-01,Shrunk Max Sharpe λ=0.25,25.0,3.1704166351632897e-18
2024-04-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-04-01,Shrunk Max Sharpe λ=0.50,5.0,2.662902588968049e-19
2024-04-01,Shrunk Max Sharpe λ=0.50,10.0,5.325805177936098e-19
2024-04-01,Shrunk Max Sharpe λ=0.50,25.0,1.3314512944840245e-18
2024-04-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-04-01,Shrunk Max Sharpe λ=0.75,5.0,2.9121646265128416e-05
2024-04-01,Shrunk Max Sharpe λ=0.75,10.0,5.824329253025683e-05
2024-04-01,Shrunk Max Sharpe λ=0.75,25.0,0.00014560823132564208
2024-04-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-04-01,Turnover-Aware Max Sharpe γ=0.05,5.0,4.040967462134628e-18
2024-04-01,Turnover-Aware Max Sharpe γ=0.05,10.0,8.081934924269256e-18
2024-04-01,Turnover-Aware Max Sharpe γ=0.05,25.0,2.020483731067314e-17
2024-04-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-04-01,Turnover-Aware Max Sharpe γ=0.10,5.0,8.808189739942422e-19
2024-04-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.7616379479884845e-18
2024-04-01,Turnover-Aware Max Sharpe γ=0.10,25.0,4.404094869971211e-18
2024-04-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-04-01,Turnover-Aware Max Sharpe γ=0.25,5.0,4.926614671774133e-19
2024-04-01,Turnover-Aware Max Sharpe γ=0.25,10.0,9.853229343548265e-19
2024-04-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.463307335887066e-18
2024-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,4.512860313088685e-19
2024-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,9.02572062617737e-19
2024-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,2.2564301565443427e-18
2024-05-01,Maximum Sharpe,0.0,0.0
2024-05-01,Maximum Sharpe,5.0,1.1171619185290628e-18
2024-05-01,Maximum Sharpe,10.0,2.2343238370581257e-18
2024-05-01,Maximum Sharpe,25.0,5.585809592645314e-18
2024-05-01,Equal Weight,0.0,0.0
2024-05-01,Equal Weight,5.0,0.0
2024-05-01,Equal Weight,10.0,0.0
2024-05-01,Equal Weight,25.0,0.0
2024-05-01,Minimum Variance,0.0,0.0
2024-05-01,Minimum Variance,5.0,9.361805292586191e-07
2024-05-01,Minimum Variance,10.0,1.8723610585172382e-06
2024-05-01,Minimum Variance,25.0,4.6809026462930954e-06
2024-05-01,SPY,0.0,0.0
2024-05-01,SPY,5.0,0.0
2024-05-01,SPY,10.0,0.0
2024-05-01,SPY,25.0,0.0
2024-05-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-05-01,Shrunk Max Sharpe λ=0.25,5.0,4.718447854656915e-19
2024-05-01,Shrunk Max Sharpe λ=0.25,10.0,9.43689570931383e-19
2024-05-01,Shrunk Max Sharpe λ=0.25,25.0,2.359223927328457e-18
2024-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-05-01,Shrunk Max Sharpe λ=0.50,5.0,3.0589953006837855e-19
2024-05-01,Shrunk Max Sharpe λ=0.50,10.0,6.117990601367571e-19
2024-05-01,Shrunk Max Sharpe λ=0.50,25.0,1.5294976503418928e-18
2024-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-05-01,Shrunk Max Sharpe λ=0.75,5.0,2.9121646265128714e-05
2024-05-01,Shrunk Max Sharpe λ=0.75,10.0,5.824329253025743e-05
2024-05-01,Shrunk Max Sharpe λ=0.75,25.0,0.00014560823132564357
2024-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.5959455978986625e-19
2024-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.191891195797325e-19
2024-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,7.979727989493313e-19
2024-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,6.938893903907226e-19
2024-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.3877787807814452e-18
2024-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.4694469519536126e-18
2024-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,1.103284130721249e-18
2024-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,2.206568261442498e-18
2024-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,5.5164206536062445e-18
2024-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,9.124645483638008e-19
2024-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,1.8249290967276015e-18
2024-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,4.562322741819004e-18
2024-07-01,Maximum Sharpe,0.0,0.0
2024-07-01,Maximum Sharpe,5.0,6.557254739192329e-19
2024-07-01,Maximum Sharpe,10.0,1.3114509478384658e-18
2024-07-01,Maximum Sharpe,25.0,3.2786273695961645e-18
2024-07-01,Equal Weight,0.0,0.0
2024-07-01,Equal Weight,5.0,0.0
2024-07-01,Equal Weight,10.0,0.0
2024-07-01,Equal Weight,25.0,0.0
2024-07-01,Minimum Variance,0.0,0.0
2024-07-01,Minimum Variance,5.0,3.1102376149431565e-06
2024-07-01,Minimum Variance,10.0,6.220475229886313e-06
2024-07-01,Minimum Variance,25.0,1.5551188074715782e-05
2024-07-01,SPY,0.0,0.0
2024-07-01,SPY,5.0,0.0
2024-07-01,SPY,10.0,0.0
2024-07-01,SPY,25.0,0.0
2024-07-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-07-01,Shrunk Max Sharpe λ=0.25,5.0,5.238864897449956e-19
2024-07-01,Shrunk Max Sharpe λ=0.25,10.0,1.0477729794899913e-18
2024-07-01,Shrunk Max Sharpe λ=0.25,25.0,2.6194324487249783e-18
2024-07-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-07-01,Shrunk Max Sharpe λ=0.50,5.0,6.765451428940871e-19
2024-07-01,Shrunk Max Sharpe λ=0.50,10.0,1.3530902857881742e-18
2024-07-01,Shrunk Max Sharpe λ=0.50,25.0,3.3827257144704358e-18
2024-07-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-07-01,Shrunk Max Sharpe λ=0.75,5.0,2.1111562095976734e-19
2024-07-01,Shrunk Max Sharpe λ=0.75,10.0,4.222312419195347e-19
2024-07-01,Shrunk Max Sharpe λ=0.75,25.0,1.0555781047988367e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-07-01,Turnover-Aware Max Sharpe γ=0.05,5.0,5.030698080332738e-19
2024-07-01,Turnover-Aware Max Sharpe γ=0.05,10.0,1.0061396160665477e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.05,25.0,2.5153490401663694e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0
2024-07-01,Turnover-Aware Max Sharpe γ=0.10,5.0,7.285838599102589e-19
2024-07-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.4571677198205177e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.642919299551294e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0
2024-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,5.932754287840679e-19
2024-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,1.1865508575681358e-18
2024-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.9663771439203393e-18
2024-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0
2024-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,1.5612511283791263e-19
2024-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.1225022567582527e-19
2024-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,7.806255641895632e-19
2024-08-01,Maximum Sharpe,0.0,0.0
2024-08-01,Maximum Sharpe,5.0,1.1726730697603215e-18
2024-08-01,Maximum Sharpe,10.0,2.345346139520643e-18
2024-08-01,Maximum Sharpe,25.0,5.863365348801607e-18
2024-08-01,Equal Weight,0.0,0.0
2024-08-01,Equal Weight,5.0,0.0
2024-08-01,Equal Weight,10.0,0.0
2024-08-01,Equal Weight,25.0,0.0
2024-08-01,Minimum Variance,0.0,0.0
2024-08-01,Minimum Variance,5.0,1.1500971789380002e-06
2024-08-01,Minimum Variance,10.0,2.3001943578760004e-06
2024-08-01,Minimum Variance,25.0,5.750485894690001e-06
2024-08-01,SPY,0.0,0.0
2024-08-01,SPY,5.0,0.0
2024-08-01,SPY,10.0,0.0
2024-08-01,SPY,25.0,0.0
2024-08-01,Shrunk Max Sharpe λ=0.25,0.0,0.0
2024-08-01,Shrunk Max Sharpe λ=0.25,5.0,7.551791245514183e-19
2024-08-01,Shrunk Max Sharpe λ=0.25,10.0,1.5103582491028366e-18
2024-08-01,Shrunk Max Sharpe λ=0.25,25.0,3.775895622757091e-18
2024-08-01,Shrunk Max Sharpe λ=0.50,0.0,0.0
2024-08-01,Shrunk Max Sharpe λ=0.50,5.0,4.965438023547121e-19
2024-08-01,Shrunk Max Sharpe λ=0.50,10.0,9.930876047094242e-19
2024-08-01,Shrunk Max Sharpe λ=0.50,25.0,2.4827190117735605e-18
2024-08-01,Shrunk Max Sharpe λ=0.75,0.0,0.0
2024-08-01,Shrunk Max Sharpe λ=0.75,5.0,1.003553200074462e-19
2024-08-01,Shrunk Max Sharpe λ=0.75,10.0,2.007106400148924e-19
2024-08-01,Shrunk Max Sharpe λ=0.75,25.0,5.017766000372311e-19
2024-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0
2024-08-01,Turnover-Aware Max Sharpe γ=0.05,5.0,1.6680077377690466e-18
