date,strategy,rolling_12m_return,rolling_12m_volatility,rolling_12m_sharpe
2022-08-31,Maximum Sharpe,-0.17544199671697358,0.22462574914561334,-0.8700783301128961
2022-09-01,Maximum Sharpe,-0.18188184692994236,0.2245600745328796,-0.899010420039664
2022-09-02,Maximum Sharpe,-0.1922989806313914,0.2246705851589026,-0.944934471422856
2022-09-06,Maximum Sharpe,-0.19435248624653156,0.2246693673236372,-0.9540797163404829
2022-09-07,Maximum Sharpe,-0.17743792891259869,0.22551126724457138,-0.8755124802632295
2022-09-08,Maximum Sharpe,-0.16808100127891634,0.22550104905763432,-0.8340582097728776
2022-09-09,Maximum Sharpe,-0.15387394336190574,0.22602203964266118,-0.769278711212406
2022-09-12,Maximum Sharpe,-0.13931743607698233,0.2262043792479357,-0.7043074789562732
2022-09-13,Maximum Sharpe,-0.17554539295468474,0.2292222288340952,-0.8530821550305017
2022-09-14,Maximum Sharpe,-0.17120593143784724,0.22914577877633907,-0.8344292112161334
2022-09-15,Maximum Sharpe,-0.18732178708405656,0.22934921413608944,-0.9039568235059989
2022-09-16,Maximum Sharpe,-0.19204517310577252,0.22941567788612552,-0.924283706587066
2022-09-19,Maximum Sharpe,-0.1817902376084123,0.22936061313373288,-0.8797946380216328
2022-09-20,Maximum Sharpe,-0.17799036182393235,0.22901844959063203,-0.8645170822605688
2022-09-21,Maximum Sharpe,-0.19261303872996727,0.2293893214067849,-0.9268654592378884
2022-09-22,Maximum Sharpe,-0.21107970422614164,0.22947476093611605,-1.0069939861075718
2022-09-23,Maximum Sharpe,-0.23511970354832135,0.2297164959832993,-1.1105850385549538
2022-09-26,Maximum Sharpe,-0.24511910751528299,0.2302399762570793,-1.1514903355412907
2022-09-27,Maximum Sharpe,-0.24934714243541523,0.23023625385869984,-1.169872849828066
2022-09-28,Maximum Sharpe,-0.21332910862081034,0.2304916324234961,-1.012310538857657
2022-09-29,Maximum Sharpe,-0.2296340952542013,0.23146121101369907,-1.0785137352427776
2022-09-30,Maximum Sharpe,-0.22684241846367792,0.2313927494511118,-1.066768163865179
2022-10-03,Maximum Sharpe,-0.21568226058862572,0.23247603987180182,-1.0137916179172355
2022-10-04,Maximum Sharpe,-0.1823315141996995,0.23408140195004265,-0.8643639029591972
2022-10-05,Maximum Sharpe,-0.19647660006613088,0.2340799301648892,-0.9247977813118865
2022-10-06,Maximum Sharpe,-0.2062897420303783,0.23442578263568595,-0.9652937466441068
2022-10-07,Maximum Sharpe,-0.234604287797598,0.23545597370497096,-1.0813243927997347
2022-10-10,Maximum Sharpe,-0.23805108549669662,0.2355507408538992,-1.095522283484361
2022-10-11,Maximum Sharpe,-0.23300920758276766,0.2355102480014101,-1.0743023275201715
2022-10-12,Maximum Sharpe,-0.23688563156505815,0.2355333262802099,-1.090655134125036
2022-10-13,Maximum Sharpe,-0.22644899032360133,0.23638997663216982,-1.0425526235703455
2022-10-14,Maximum Sharpe,-0.25553159946731563,0.23696529820132115,-1.1627508397167476
2022-10-17,Maximum Sharpe,-0.23714702743414995,0.2388318003015134,-1.0766867188938596
2022-10-18,Maximum Sharpe,-0.23007159324786897,0.2391025849824492,-1.0458757410181279
2022-10-19,Maximum Sharpe,-0.24694204594728741,0.2394754628487599,-1.1146947698598832
2022-10-20,Maximum Sharpe,-0.2553715147839941,0.239530323930067,-1.1496311208780032
2022-10-21,Maximum Sharpe,-0.24289121286656423,0.24027353126193415,-1.094133055296771
2022-10-24,Maximum Sharpe,-0.23864610074298764,0.24033966595257056,-1.0761690115439777
2022-10-25,Maximum Sharpe,-0.2236044470118871,0.24168849587044353,-1.007927357628435
2022-10-26,Maximum Sharpe,-0.22326510869482596,0.24168920654472426,-1.0065203662696873
2022-10-27,Maximum Sharpe,-0.21899573966009656,0.24161603885605948,-0.9891551106939389
2022-10-28,Maximum Sharpe,-0.2136849978814347,0.2421099075754988,-0.9652021275030352
2022-10-31,Maximum Sharpe,-0.21581505606335305,0.2421194758257494,-0.9739615339043045
2022-11-01,Maximum Sharpe,-0.22501166752747648,0.24178397716682928,-1.0133494799716198
2022-11-02,Maximum Sharpe,-0.2467454086378823,0.24311331702086555,-1.0972060761895184
2022-11-03,Maximum Sharpe,-0.2596194771132977,0.2428423359486527,-1.1514445206638981
2022-11-04,Maximum Sharpe,-0.2507409950033278,0.24336755416375008,-1.1124777743427519
2022-11-07,Maximum Sharpe,-0.25182539099901957,0.24333399147242177,-1.1170876265752905
2022-11-08,Maximum Sharpe,-0.24857807846888458,0.2434023818473855,-1.1034324168499074
2022-11-09,Maximum Sharpe,-0.25869727354557714,0.24396850312557533,-1.142349401562407
2022-11-10,Maximum Sharpe,-0.2036779448656747,0.2511703065014357,-0.890542946661556
2022-11-11,Maximum Sharpe,-0.20233396148080407,0.25121039418299124,-0.885050804541342
2022-11-14,Maximum Sharpe,-0.2170877900754924,0.25142516240954255,-0.9429755868639105
2022-11-15,Maximum Sharpe,-0.20747735338826656,0.251684596864188,-0.9038191300638714
2022-11-16,Maximum Sharpe,-0.21748738114779742,0.25185487069566564,-0.9429532988256975
2022-11-17,Maximum Sharpe,-0.21912461683303897,0.2518929235846722,-0.9493105778045359
2022-11-18,Maximum Sharpe,-0.21582358077162822,0.25197975242595044,-0.9358830560837619
2022-11-21,Maximum Sharpe,-0.21387078228170442,0.25195954738401116,-0.928207661546805
2022-11-22,Maximum Sharpe,-0.20158765575905024,0.25208523833859064,-0.8790187684906116
2022-11-23,Maximum Sharpe,-0.1973710597881133,0.2521200326009948,-0.8621729005252223
2022-11-25,Maximum Sharpe,-0.19508012805681418,0.25214130552053665,-0.8530142556880516
2022-11-28,Maximum Sharpe,-0.18858809942870225,0.2514264361940634,-0.8296188045544407
2022-11-29,Maximum Sharpe,-0.19087763431266924,0.25133613728404197,-0.8390263198576595
2022-11-30,Maximum Sharpe,-0.1571308355293467,0.2523046441177109,-0.702051427347915
2022-12-01,Maximum Sharpe,-0.14438023587120874,0.25191185773268654,-0.6525307595708296
2022-12-02,Maximum Sharpe,-0.15796102654810784,0.25134800461759954,-0.7080264146869097
2022-12-05,Maximum Sharpe,-0.16455800358988493,0.2518544684986973,-0.7327962243037968
2022-12-06,Maximum Sharpe,-0.1845045198567512,0.25173332811121824,-0.8123855565378261
2022-12-07,Maximum Sharpe,-0.203518915203607,0.25051362758947343,-0.8922425392757325
2022-12-08,Maximum Sharpe,-0.2015589789783886,0.2505755437662772,-0.8842003319567625
2022-12-09,Maximum Sharpe,-0.19497430168428986,0.2502678824238903,-0.8589767876014467
2022-12-12,Maximum Sharpe,-0.19058848910936,0.2504285232438552,-0.8409125541354533
2022-12-13,Maximum Sharpe,-0.17097890114900383,0.25049683210236307,-0.7624004644935476
2022-12-14,Maximum Sharpe,-0.16947932512268915,0.250450410406842,-0.7565542608410626
2022-12-15,Maximum Sharpe,-0.20008901701779935,0.2506106841660934,-0.8782108302770297
2022-12-16,Maximum Sharpe,-0.19904072914808568,0.25054572875857967,-0.8742544933150646
2022-12-19,Maximum Sharpe,-0.20474737229181195,0.25072725437045373,-0.8963818985539718
2022-12-20,Maximum Sharpe,-0.19533741923540848,0.25062369287223357,-0.8592061539257032
2022-12-21,Maximum Sharpe,-0.20170765199741847,0.2500778232413766,-0.8865546297698893
2022-12-22,Maximum Sharpe,-0.21825556859367645,0.25002644301912524,-0.9529214818908238
2022-12-23,Maximum Sharpe,-0.21889294238236323,0.25000229120040784,-0.9555630119840017
2022-12-27,Maximum Sharpe,-0.2296663884067065,0.24969969274938258,-0.999866622412269
2022-12-28,Maximum Sharpe,-0.23813195906495355,0.25003164850372817,-1.0323971409607557
2022-12-29,Maximum Sharpe,-0.22313220331591366,0.2509155636777048,-0.9689801611039613
2022-12-30,Maximum Sharpe,-0.22423683262011884,0.2509254457095212,-0.9733442215456088
2023-01-03,Maximum Sharpe,-0.2234248600524824,0.2509194819079348,-0.9701313672479116
2023-01-04,Maximum Sharpe,-0.219682170325733,0.25115725575014014,-0.9543111530258837
2023-01-05,Maximum Sharpe,-0.23036136220189396,0.2516062999339944,-0.9950520406983966
2023-01-06,Maximum Sharpe,-0.1930770391121185,0.2517438584765804,-0.846404120448249
2023-01-09,Maximum Sharpe,-0.19246606322963855,0.2517469186610691,-0.8439668869023379
2023-01-10,Maximum Sharpe,-0.18137390955245647,0.25182594864226066,-0.7996551214764788
2023-01-11,Maximum Sharpe,-0.1632140170237376,0.25251103959705296,-0.7255683447191189
2023-01-12,Maximum Sharpe,-0.16360393386105665,0.2524887248507271,-0.7271767639113565
2023-01-13,Maximum Sharpe,-0.1632825223085732,0.252493109445726,-0.7258911845591185
2023-01-17,Maximum Sharpe,-0.152649025251004,0.25217197018445225,-0.6846479611699869
2023-01-18,Maximum Sharpe,-0.16612406480998443,0.2525345922949975,-0.7370240374537053
2023-01-19,Maximum Sharpe,-0.15141544353497793,0.2516291157574718,-0.681222612172566
2023-01-20,Maximum Sharpe,-0.13146928471384145,0.25187087563441546,-0.6013767345363721
2023-01-23,Maximum Sharpe,-0.11324040424644377,0.25177938311494624,-0.529195054011292
2023-01-24,Maximum Sharpe,-0.09554275255575684,0.25105072647316407,-0.46023667877379243
2023-01-25,Maximum Sharpe,-0.09925815839758123,0.25098643555430367,-0.47515778346427184
2023-01-26,Maximum Sharpe,-0.08003709416070104,0.2507549988433845,-0.39894356891039207
2023-01-27,Maximum Sharpe,-0.06893008743772289,0.2507413594912408,-0.35466860201350026
2023-01-30,Maximum Sharpe,-0.06916232700318636,0.2507529410093292,-0.3555783898058811
2023-01-31,Maximum Sharpe,-0.06945465564871067,0.2507290243896576,-0.35677822249126345
2023-02-01,Maximum Sharpe,-0.08165389927211786,0.2497639048869191,-0.40699995989469245
2023-02-02,Maximum Sharpe,-0.07478507588233674,0.2501102572540345,-0.37897316536708237
2023-02-03,Maximum Sharpe,-0.09003452452636673,0.250431721968799,-0.43937933925190126
2023-02-06,Maximum Sharpe,-0.07502081566257224,0.24939798453349254,-0.3810007359935644
2023-02-07,Maximum Sharpe,-0.07448575511185118,0.24941080424230364,-0.3788358543604145
2023-02-08,Maximum Sharpe,-0.08174619075423872,0.24955961363581997,-0.40770295029674153
2023-02-09,Maximum Sharpe,-0.10076320967755259,0.24958464170026007,-0.4838567343522034
2023-02-10,Maximum Sharpe,-0.11518330502958962,0.24885876537748167,-0.5432129538396475
2023-02-13,Maximum Sharpe,-0.09059307139692119,0.24841302310458857,-0.4451983636556709
2023-02-14,Maximum Sharpe,-0.07598869809926079,0.24775962624462058,-0.38742671497449
2023-02-15,Maximum Sharpe,-0.06908553274899687,0.24777984579878104,-0.359535023770021
2023-02-16,Maximum Sharpe,-0.09787486659581146,0.2470080312507507,-0.47721066395671385
2023-02-17,Maximum Sharpe,-0.10028604495376514,0.24699895270830668,-0.4869901011111448
2023-02-21,Maximum Sharpe,-0.09871064017693165,0.24684711476270016,-0.480907545915823
2023-02-22,Maximum Sharpe,-0.09402312033203086,0.2467386060633124,-0.4621211173689328
2023-02-23,Maximum Sharpe,-0.078451636043253,0.24657759504748425,-0.3992724319672834
2023-02-24,Maximum Sharpe,-0.07255761650051495,0.24619537659170343,-0.3759518874069468
2023-02-27,Maximum Sharpe,-0.08648072973409249,0.24552267486263543,-0.43369000355533815
2023-02-28,Maximum Sharpe,-0.10630778428690246,0.244586731133207,-0.5164130682874722
2023-03-01,Maximum Sharpe,-0.10679982901469876,0.2445943157655079,-0.5184087316904842
2023-03-02,Maximum Sharpe,-0.08632690601589066,0.2441781860178005,-0.4354480133951829
2023-03-03,Maximum Sharpe,-0.09042584389944053,0.24385553136781132,-0.45283304947011194
2023-03-06,Maximum Sharpe,-0.08676828200421238,0.24373096878456474,-0.4380579231955768
2023-03-07,Maximum Sharpe,-0.09056538561817806,0.24397643020465884,-0.45318060242717156
2023-03-08,Maximum Sharpe,-0.05888370860803027,0.24220638663764277,-0.32568797917804565
2023-03-09,Maximum Sharpe,-0.07606244231375081,0.24299791794255454,-0.39532207982317064
2023-03-10,Maximum Sharpe,-0.12170678045537309,0.2419487284220495,-0.585689296156098
2023-03-13,Maximum Sharpe,-0.11590376439108241,0.24189464933457194,-0.5618303867610966
2023-03-14,Maximum Sharpe,-0.09033664679045705,0.24176635124720774,-0.456377184919489
2023-03-15,Maximum Sharpe,-0.08337898191137871,0.2414596307279355,-0.4281418869055628
2023-03-16,Maximum Sharpe,-0.09433452459097325,0.240683814569757,-0.47504035448065357
2023-03-17,Maximum Sharpe,-0.13398783813457937,0.2392868727029593,-0.6435281484318339
2023-03-20,Maximum Sharpe,-0.1365990122351024,0.2391300461196647,-0.6548696609908133
2023-03-21,Maximum Sharpe,-0.14219684227515927,0.23885345360854252,-0.6790642539378311
2023-03-22,Maximum Sharpe,-0.1583413014596876,0.23989285893003615,-0.7434206347580367
2023-03-23,Maximum Sharpe,-0.1699267844963983,0.23951805228622688,-0.7929539451558063
2023-03-24,Maximum Sharpe,-0.14818895271950705,0.23940131437325932,-0.7025398050124215
2023-03-27,Maximum Sharpe,-0.15870630592193902,0.23890442917652693,-0.748024247762659
2023-03-28,Maximum Sharpe,-0.16154607126931153,0.23888650397804023,-0.7599678853603226
2023-03-29,Maximum Sharpe,-0.1559338671525191,0.23920142785158213,-0.7355050876271575
2023-03-30,Maximum Sharpe,-0.16734655223413097,0.2384095653704535,-0.7858181023190991
2023-03-31,Maximum Sharpe,-0.14426628695421373,0.23869840415783472,-0.6881750530916654
2023-04-03,Maximum Sharpe,-0.13342502986730254,0.2383742424719088,-0.6436309069147137
2023-04-04,Maximum Sharpe,-0.14350456700318426,0.23833140309459105,-0.6860387044265884
2023-04-05,Maximum Sharpe,-0.1548752841718909,0.2382295109709869,-0.7340622220107244
2023-04-06,Maximum Sharpe,-0.13726664955165235,0.2376454576999892,-0.661770063159341
2023-04-10,Maximum Sharpe,-0.12355174190782359,0.237429386764107,-0.6046081484026508
2023-04-11,Maximum Sharpe,-0.11962996114188162,0.2374770523240345,-0.5879724368119504
2023-04-12,Maximum Sharpe,-0.11753356964723283,0.23742531900341832,-0.5792708638847935
2023-04-13,Maximum Sharpe,-0.09663743114991885,0.23713713937732642,-0.49185644836648057
2023-04-14,Maximum Sharpe,-0.10429097562951395,0.2373310608272329,-0.5237029455659519
2023-04-17,Maximum Sharpe,-0.10853461729144243,0.23705664357492037,-0.5422105677068687
2023-04-18,Maximum Sharpe,-0.09770082489292287,0.2366981785381943,-0.497261219413779
2023-04-19,Maximum Sharpe,-0.09421449000761939,0.2366981531030114,-0.48253223994491024
2023-04-20,Maximum Sharpe,-0.11681294918349505,0.23590874230864695,-0.5799401406010561
2023-04-21,Maximum Sharpe,-0.11636805212281043,0.23590831362176307,-0.578055304746285
2023-04-24,Maximum Sharpe,-0.10110537561346822,0.2352682715745169,-0.5147543899692837
2023-04-25,Maximum Sharpe,-0.09121611200330493,0.23436558772220945,-0.47454113500284
2023-04-26,Maximum Sharpe,-0.10410515548362198,0.23437484459955657,-0.5295156811545328
2023-04-27,Maximum Sharpe,-0.06046204450862347,0.23303359293348508,-0.3452808820211162
2023-04-28,Maximum Sharpe,-0.05059795972157144,0.2332039418558262,-0.3027305591824741
2023-05-01,Maximum Sharpe,-0.08408914956295377,0.23207409325415312,-0.4485168857213278
2023-05-02,Maximum Sharpe,-0.05157775442590773,0.22900776411378493,-0.31255601618093426
2023-05-03,Maximum Sharpe,-0.057909370371269864,0.2289177186666129,-0.3403378769676371
2023-05-04,Maximum Sharpe,-0.06716600901970249,0.22887155517056737,-0.3808512113038324
2023-05-05,Maximum Sharpe,-0.08117319462494288,0.22749739684946144,-0.4447224277115169
2023-05-08,Maximum Sharpe,-0.049013228068040426,0.22407346386707824,-0.3079937573910113
2023-05-09,Maximum Sharpe,-0.04160098242745325,0.22381012512174117,-0.2752376926376566
2023-05-10,Maximum Sharpe,0.004501979043517679,0.2205889364495891,-0.07025747168432477
2023-05-11,Maximum Sharpe,0.0009710005413048339,0.22059206997452174,-0.08626329795487664
2023-05-12,Maximum Sharpe,0.01864820140623169,0.219646987281388,-0.006154414456122413
2023-05-15,Maximum Sharpe,0.014281503770491533,0.21962191503361866,-0.026037912603726763
2023-05-16,Maximum Sharpe,-0.027634448067414885,0.21791039357796013,-0.21859649411524318
2023-05-17,Maximum Sharpe,-0.011583980303648045,0.21803037426003588,-0.14486045997416458
2023-05-18,Maximum Sharpe,-0.03526520341194317,0.2166890090867229,-0.2550438697600257
2023-05-19,Maximum Sharpe,0.0005246751336338562,0.21305509762589564,-0.09140980470959184
2023-05-22,Maximum Sharpe,0.006889391316358129,0.21304610404754895,-0.06153883330678398
2023-05-23,Maximum Sharpe,0.002180706496638374,0.21311400850785586,-0.08361390050389281
2023-05-24,Maximum Sharpe,-0.024117521808397102,0.21287911334413193,-0.20724213435199004
2023-05-25,Maximum Sharpe,-0.013083920733035104,0.21257392989980198,-0.15563489252247167
2023-05-26,Maximum Sharpe,-0.015183311446908876,0.21245363641402207,-0.16560465634179544
2023-05-30,Maximum Sharpe,-0.03133988925143005,0.2115061148905028,-0.24273477520027653
2023-05-31,Maximum Sharpe,-0.056395188784472694,0.2096636118154959,-0.3643702792437846
2023-06-01,Maximum Sharpe,-0.042935222714641785,0.20962753164170747,-0.3002240317469836
2023-06-02,Maximum Sharpe,-0.015447449692096882,0.21055014099747252,-0.1683563331953428
2023-06-05,Maximum Sharpe,-0.04173444661119263,0.20966729125787514,-0.29444004470522717
2023-06-06,Maximum Sharpe,-0.016103375013200694,0.20953229005031432,-0.17230458849340743
2023-06-07,Maximum Sharpe,-0.009902435473890914,0.20969004611501044,-0.1426030277922209
2023-06-08,Maximum Sharpe,-0.021516070628481265,0.2093483455236233,-0.19831095643312122
2023-06-09,Maximum Sharpe,-0.010484262632154406,0.20884766923435027,-0.1459641026587071
2023-06-12,Maximum Sharpe,0.017044819452385784,0.2076080507475384,-0.014234421723885173
2023-06-13,Maximum Sharpe,0.051755234282666374,0.20587432915683862,0.15424572074002818
2023-06-14,Maximum Sharpe,0.09919330568091422,0.20103075757563907,0.3939362644600155
2023-06-15,Maximum Sharpe,0.11384940270705446,0.20113434604964187,0.46660058090671164
2023-06-16,Maximum Sharpe,0.08981814737467353,0.20042236624461526,0.3483550697603308
2023-06-20,Maximum Sharpe,0.12363146552063742,0.19725741386905227,0.525361574442177
2023-06-21,Maximum Sharpe,0.11320518608887453,0.19723486836950163,0.4725593748173526
2023-06-22,Maximum Sharpe,0.0841557099939656,0.19642860985001884,0.3266108233568983
2023-06-23,Maximum Sharpe,0.07242690193720325,0.1966819706587701,0.26655672485690296
2023-06-26,Maximum Sharpe,0.06593711558527748,0.19640294125202765,0.23389219780741563
2023-06-27,Maximum Sharpe,0.04687863707839357,0.19453816581267644,0.13816639509326611
2023-06-28,Maximum Sharpe,0.05101821485625302,0.1945444937972206,0.15944020954190669
2023-06-29,Maximum Sharpe,0.07655222753617319,0.1937491569629262,0.29188373473539514
2023-06-30,Maximum Sharpe,0.09030602870059057,0.19381925579970655,0.3627401643376706
2023-07-03,Maximum Sharpe,0.10130743612456272,0.19370322095845843,0.4197526283881459
2023-07-05,Maximum Sharpe,0.08313463219857176,0.19334911184506004,0.3265317931698832
2023-07-06,Maximum Sharpe,0.06700960511700504,0.1936523961058227,0.24275250945677077
2023-07-07,Maximum Sharpe,0.0693465995406819,0.19364830571615713,0.254825878068938
2023-07-10,Maximum Sharpe,0.06170107122602597,0.19324952486545352,0.21578873870484072
2023-07-11,Maximum Sharpe,0.07394242861101441,0.1934693070024977,0.2788164667913862
2023-07-12,Maximum Sharpe,0.09646642976058373,0.19322338769716912,0.39574106774499956
2023-07-13,Maximum Sharpe,0.11152327713299859,0.19326115031485055,0.4735730744844157
2023-07-14,Maximum Sharpe,0.11051622613558076,0.19328192335927136,0.46831190709609044
2023-07-17,Maximum Sharpe,0.11996319384729737,0.19317502071606837,0.5174747411790099
2023-07-18,Maximum Sharpe,0.10436854644974014,0.1923409314454764,0.43864062535049336
2023-07-19,Maximum Sharpe,0.11871125778174174,0.19231824097345349,0.5132703860127718
2023-07-20,Maximum Sharpe,0.07912322057484689,0.1902391274192447,0.31078370352568147
2023-07-21,Maximum Sharpe,0.07161217795396801,0.1901048628254371,0.2714932021563312
2023-07-24,Maximum Sharpe,0.06697987277865258,0.18996919414418367,0.24730258498120272
2023-07-25,Maximum Sharpe,0.07358188183894687,0.18980591812669026,0.2822982674501352
2023-07-26,Maximum Sharpe,0.07575586933034861,0.18983289976055243,0.2937102546538393
2023-07-27,Maximum Sharpe,0.0676306265916593,0.19027420344262802,0.2503262435468348
2023-07-28,Maximum Sharpe,0.05336264481999442,0.18929852544938633,0.1762435536187774
2023-07-31,Maximum Sharpe,0.04060630321491021,0.18850094956550775,0.1093167077535019
2023-08-01,Maximum Sharpe,0.022970737128950036,0.1883923924066244,0.015768880531746868
2023-08-02,Maximum Sharpe,0.01734318051899142,0.18857535133574585,-0.01408890113256791
2023-08-03,Maximum Sharpe,0.015176877692328672,0.18866206326406718,-0.025564876288459135
2023-08-04,Maximum Sharpe,0.003549054489865089,0.18824063421340395,-0.08739316874317829
2023-08-07,Maximum Sharpe,0.005905628655544115,0.18824473942020484,-0.07487259079784461
2023-08-08,Maximum Sharpe,0.0012943403885461446,0.18826123893375318,-0.09936012169789314
2023-08-09,Maximum Sharpe,-0.006186766763871088,0.18820821477325592,-0.139137214575993
2023-08-10,Maximum Sharpe,-0.007204429080427066,0.18823761847867343,-0.14452174491098982
2023-08-11,Maximum Sharpe,-0.02839581489714138,0.18691056273797696,-0.2589249863047371
2023-08-14,Maximum Sharpe,-0.03173219020342266,0.18694346350742444,-0.27672639220877665
2023-08-15,Maximum Sharpe,-0.05761596335132391,0.18626090000590234,-0.4167056174906509
2023-08-16,Maximum Sharpe,-0.07096099266524003,0.18647305383468837,-0.4877969808221114
2023-08-17,Maximum Sharpe,-0.07706188908303047,0.18659915781574904,-0.5201625249502515
2023-08-18,Maximum Sharpe,-0.06456500802716003,0.1863687110356005,-0.4537511020881948
2023-08-21,Maximum Sharpe,-0.07047697210094261,0.1864310320646999,-0.48531068620348067
2023-08-22,Maximum Sharpe,-0.05406265956394274,0.1858015627882153,-0.39861160720355504
2023-08-23,Maximum Sharpe,-0.018952769914642342,0.18515915592444077,-0.210374527363573
2023-08-24,Maximum Sharpe,-0.021504708693447894,0.18523365475910103,-0.22406678066912492
2023-08-25,Maximum Sharpe,-0.024759481881708623,0.18516915298101908,-0.24172212898925308
2023-08-28,Maximum Sharpe,-0.03318977538967216,0.18465821246617112,-0.2880444615991091
2023-08-29,Maximum Sharpe,0.010196607191617302,0.18230382975189757,-0.05377502393517686
2023-08-30,Maximum Sharpe,0.021259695848300453,0.18212316650573657,0.006916724942077998
2023-08-31,Maximum Sharpe,0.0320691043181236,0.18168440846525807,0.06642894907755097
2023-09-01,Maximum Sharpe,0.03960216523597859,0.18157611770368698,0.10795563581752118
2023-09-05,Maximum Sharpe,0.02762986788291011,0.18212603158081953,0.04189334065363582
2023-09-06,Maximum Sharpe,0.034733292893457834,0.1819065638058971,0.08099373978158894
2023-09-07,Maximum Sharpe,0.03645026033215504,0.1818947460594408,0.09043834793765461
2023-09-08,Maximum Sharpe,0.016315530304361392,0.1809412720884334,-0.020362793148916612
2023-09-11,Maximum Sharpe,0.011186923685297723,0.18088099423027082,-0.04872306431201267
2023-09-12,Maximum Sharpe,-0.003927661811002903,0.1802791052221977,-0.13272565215758958
2023-09-13,Maximum Sharpe,-0.019876934523408107,0.18007047733409542,-0.22145181772035885
2023-09-14,Maximum Sharpe,0.027250335603212106,0.17619811760956477,0.04114876879262714
2023-09-15,Maximum Sharpe,0.024437688341208297,0.17624335463922158,0.025179322932728173
2023-09-18,Maximum Sharpe,0.03532253407894537,0.17577825699344515,0.08716967809913345
2023-09-19,Maximum Sharpe,0.03748512812460003,0.17571406502869374,0.09950898422243402
2023-09-20,Maximum Sharpe,0.030704334390294186,0.17567267864765124,0.06093340451513234
2023-09-21,Maximum Sharpe,0.024637170160047628,0.17628884290873068,0.026304388204807783
2023-09-22,Maximum Sharpe,0.038836829379082394,0.17568629400333716,0.10721854818523628
2023-09-25,Maximum Sharpe,0.04767212859215264,0.17524367050434436,0.15790657952160753
2023-09-26,Maximum Sharpe,0.054586277048154,0.17468082709670218,0.1979969846891511
2023-09-27,Maximum Sharpe,0.06954936255841981,0.173875026951202,0.2849711279833523
2023-09-28,Maximum Sharpe,0.07903715185769955,0.17389545313782806,0.3394979615189087
2023-09-29,Maximum Sharpe,0.05124120688956313,0.17232741714664976,0.18128982263441587
2023-10-02,Maximum Sharpe,0.058282641684212155,0.1716004573803616,0.22309172288134774
2023-10-03,Maximum Sharpe,0.04533403954066739,0.1723026043022015,0.1470322497054892
2023-10-04,Maximum Sharpe,0.027931599465488954,0.17082089074121087,0.046432256798760736
2023-10-05,Maximum Sharpe,-0.0005893227711616378,0.1683334833133572,-0.12231269956455468
2023-10-06,Maximum Sharpe,0.011324995716316621,0.1680800132379598,-0.05161234888410983
2023-10-09,Maximum Sharpe,0.0388496455181182,0.16804363814068743,0.11217113439508572
2023-10-10,Maximum Sharpe,0.07063180633562083,0.1660818002968106,0.30486065447950916
2023-10-11,Maximum Sharpe,0.09052257433525579,0.16615915474733764,0.42442785919615883
2023-10-12,Maximum Sharpe,0.07094327408519763,0.1670748900531407,0.3049128092736996
2023-10-13,Maximum Sharpe,0.08317920583072258,0.16712860103164523,0.3780274916485408
2023-10-16,Maximum Sharpe,0.06589003880784072,0.1659415874268912,0.27654332780237184
2023-10-17,Maximum Sharpe,0.092909652106685,0.16419661427035978,0.44403870585683813
2023-10-18,Maximum Sharpe,0.049876274844770085,0.16204277844706488,0.18437276335970676
2023-10-19,Maximum Sharpe,0.024921634150209426,0.16227582547408495,0.030328819069821333
2023-10-20,Maximum Sharpe,0.037206306657460386,0.16152274162631475,0.10652559809359496
2023-10-23,Maximum Sharpe,0.04137469106700098,0.1613733412330682,0.13245490800199738
2023-10-24,Maximum Sharpe,0.03223804601808733,0.16063313007464108,0.07618631357305121
2023-10-25,Maximum Sharpe,0.012163117999118622,0.1612740021466161,-0.04859358542957702
2023-10-26,Maximum Sharpe,-0.003111795686589036,0.1595793798194486,-0.14482946175588723
2023-10-27,Maximum Sharpe,-0.009600270605954586,0.15972486587398332,-0.1853203660180754
2023-10-30,Maximum Sharpe,-0.006726972749351856,0.15972593748633063,-0.1673301980252215
2023-10-31,Maximum Sharpe,-0.02059349311228409,0.15858066185945202,-0.2559800964146661
2023-11-01,Maximum Sharpe,-0.007302371409785513,0.15889914983015893,-0.17182201062100047
2023-11-02,Maximum Sharpe,0.018885814858376593,0.16107216254432719,-0.006917304169904486
2023-11-03,Maximum Sharpe,0.06580669116422655,0.159888136981882,0.286492118983269
2023-11-06,Maximum Sharpe,0.061353512655844655,0.1601034762237463,0.25829240957924415
2023-11-07,Maximum Sharpe,0.04560702798414029,0.1593701729721242,0.16067641457990559
2023-11-08,Maximum Sharpe,0.043701378539545255,0.15933910437310475,0.14874803415517296
2023-11-09,Maximum Sharpe,0.021772636719991967,0.16010508274547472,0.011071707965761436
2023-11-10,Maximum Sharpe,0.05089674311825498,0.15936762325092726,0.19387089101283447
2023-11-13,Maximum Sharpe,-0.011600059127310991,0.14770134048464337,-0.2139456488588638
2023-11-14,Maximum Sharpe,0.023455893159679553,0.1533560293215383,0.022535098065389104
2023-11-15,Maximum Sharpe,0.03523110070943947,0.15279876494098987,0.09968078416943778
2023-11-16,Maximum Sharpe,0.02199651705724892,0.1524594553199514,0.01309539676013554
2023-11-17,Maximum Sharpe,0.038246688219421454,0.15216686845345354,0.1199123594043269
2023-11-20,Maximum Sharpe,0.05195937993124855,0.15215513509172107,0.21004470149484616
