date,strategy,cost_bps,net_return
2026-06-10,Minimum Variance,10.0,-0.00956032899778819
2026-06-10,Minimum Variance,25.0,-0.00956032899778819
2026-06-10,SPY,0.0,-0.0157655625080272
2026-06-10,SPY,5.0,-0.0157655625080272
2026-06-10,SPY,10.0,-0.0157655625080272
2026-06-10,SPY,25.0,-0.0157655625080272
2026-06-10,Shrunk Max Sharpe λ=0.25,0.0,-0.01936664032033361
2026-06-10,Shrunk Max Sharpe λ=0.25,5.0,-0.01936664032033361
2026-06-10,Shrunk Max Sharpe λ=0.25,10.0,-0.01936664032033361
2026-06-10,Shrunk Max Sharpe λ=0.25,25.0,-0.01936664032033361
2026-06-10,Shrunk Max Sharpe λ=0.50,0.0,-0.01289212288292934
2026-06-10,Shrunk Max Sharpe λ=0.50,5.0,-0.01289212288292934
2026-06-10,Shrunk Max Sharpe λ=0.50,10.0,-0.01289212288292934
2026-06-10,Shrunk Max Sharpe λ=0.50,25.0,-0.01289212288292934
2026-06-10,Shrunk Max Sharpe λ=0.75,0.0,-0.01101242840368839
2026-06-10,Shrunk Max Sharpe λ=0.75,5.0,-0.01101242840368839
2026-06-10,Shrunk Max Sharpe λ=0.75,10.0,-0.01101242840368839
2026-06-10,Shrunk Max Sharpe λ=0.75,25.0,-0.01101242840368839
2026-06-10,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.021760206017819837
2026-06-10,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.021760206017819837
2026-06-10,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.021760206017819837
2026-06-10,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.021760206017819837
2026-06-10,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.021601594358524025
2026-06-10,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.021601594358524025
2026-06-10,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.021601594358524025
2026-06-10,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.021601594358524025
2026-06-10,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.020682280786139304
2026-06-10,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.020682280786139304
2026-06-10,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.020682280786139304
2026-06-10,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.020682280786139304
2026-06-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.015088747153246446
2026-06-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.015088747153246446
2026-06-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.015088747153246446
2026-06-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.015088747153246446
2026-06-11,Equal Weight,0.0,0.02144746237252507
2026-06-11,Equal Weight,5.0,0.02144746237252507
2026-06-11,Equal Weight,10.0,0.02144746237252507
2026-06-11,Equal Weight,25.0,0.02144746237252507
2026-06-11,Maximum Sharpe,0.0,0.024120199683506673
2026-06-11,Maximum Sharpe,5.0,0.024120199683506673
2026-06-11,Maximum Sharpe,10.0,0.024120199683506673
2026-06-11,Maximum Sharpe,25.0,0.024120199683506673
2026-06-11,Minimum Variance,0.0,0.012855871047465401
2026-06-11,Minimum Variance,5.0,0.012855871047465401
2026-06-11,Minimum Variance,10.0,0.012855871047465401
2026-06-11,Minimum Variance,25.0,0.012855871047465401
2026-06-11,SPY,0.0,0.0169968478867479
2026-06-11,SPY,5.0,0.0169968478867479
2026-06-11,SPY,10.0,0.0169968478867479
2026-06-11,SPY,25.0,0.0169968478867479
2026-06-11,Shrunk Max Sharpe λ=0.25,0.0,0.019838611313001103
2026-06-11,Shrunk Max Sharpe λ=0.25,5.0,0.019838611313001103
2026-06-11,Shrunk Max Sharpe λ=0.25,10.0,0.019838611313001103
2026-06-11,Shrunk Max Sharpe λ=0.25,25.0,0.019838611313001103
2026-06-11,Shrunk Max Sharpe λ=0.50,0.0,0.014625098654871743
2026-06-11,Shrunk Max Sharpe λ=0.50,5.0,0.014625098654871743
2026-06-11,Shrunk Max Sharpe λ=0.50,10.0,0.014625098654871743
2026-06-11,Shrunk Max Sharpe λ=0.50,25.0,0.014625098654871743
2026-06-11,Shrunk Max Sharpe λ=0.75,0.0,0.013512634225940165
2026-06-11,Shrunk Max Sharpe λ=0.75,5.0,0.013512634225940165
2026-06-11,Shrunk Max Sharpe λ=0.75,10.0,0.013512634225940165
2026-06-11,Shrunk Max Sharpe λ=0.75,25.0,0.013512634225940165
2026-06-11,Turnover-Aware Max Sharpe γ=0.05,0.0,0.02347077479765309
2026-06-11,Turnover-Aware Max Sharpe γ=0.05,5.0,0.02347077479765309
2026-06-11,Turnover-Aware Max Sharpe γ=0.05,10.0,0.02347077479765309
2026-06-11,Turnover-Aware Max Sharpe γ=0.05,25.0,0.02347077479765309
2026-06-11,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0234529374942034
2026-06-11,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0234529374942034
2026-06-11,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0234529374942034
2026-06-11,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0234529374942034
2026-06-11,Turnover-Aware Max Sharpe γ=0.25,0.0,0.021769416798628195
2026-06-11,Turnover-Aware Max Sharpe γ=0.25,5.0,0.021769416798628195
2026-06-11,Turnover-Aware Max Sharpe γ=0.25,10.0,0.021769416798628195
2026-06-11,Turnover-Aware Max Sharpe γ=0.25,25.0,0.021769416798628195
2026-06-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.0010960005904660781
2026-06-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.0010960005904660781
2026-06-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.0010960005904660781
2026-06-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.0010960005904660781
2026-06-12,Equal Weight,0.0,0.00334476136431515
2026-06-12,Equal Weight,5.0,0.00334476136431515
2026-06-12,Equal Weight,10.0,0.00334476136431515
2026-06-12,Equal Weight,25.0,0.00334476136431515
2026-06-12,Maximum Sharpe,0.0,0.002909996243146351
2026-06-12,Maximum Sharpe,5.0,0.002909996243146351
2026-06-12,Maximum Sharpe,10.0,0.002909996243146351
2026-06-12,Maximum Sharpe,25.0,0.002909996243146351
2026-06-12,Minimum Variance,0.0,0.0005369043354799289
2026-06-12,Minimum Variance,5.0,0.0005369043354799289
2026-06-12,Minimum Variance,10.0,0.0005369043354799289
2026-06-12,Minimum Variance,25.0,0.0005369043354799289
2026-06-12,SPY,0.0,0.0054082479015293
2026-06-12,SPY,5.0,0.0054082479015293
2026-06-12,SPY,10.0,0.0054082479015293
2026-06-12,SPY,25.0,0.0054082479015293
2026-06-12,Shrunk Max Sharpe λ=0.25,0.0,0.0018415234451824786
2026-06-12,Shrunk Max Sharpe λ=0.25,5.0,0.0018415234451824786
2026-06-12,Shrunk Max Sharpe λ=0.25,10.0,0.0018415234451824786
2026-06-12,Shrunk Max Sharpe λ=0.25,25.0,0.0018415234451824786
2026-06-12,Shrunk Max Sharpe λ=0.50,0.0,0.0009593996561492064
2026-06-12,Shrunk Max Sharpe λ=0.50,5.0,0.0009593996561492064
2026-06-12,Shrunk Max Sharpe λ=0.50,10.0,0.0009593996561492064
2026-06-12,Shrunk Max Sharpe λ=0.50,25.0,0.0009593996561492064
2026-06-12,Shrunk Max Sharpe λ=0.75,0.0,0.0007601076656720937
2026-06-12,Shrunk Max Sharpe λ=0.75,5.0,0.0007601076656720937
2026-06-12,Shrunk Max Sharpe λ=0.75,10.0,0.0007601076656720937
2026-06-12,Shrunk Max Sharpe λ=0.75,25.0,0.0007601076656720937
2026-06-12,Turnover-Aware Max Sharpe γ=0.05,0.0,0.002805971360054526
2026-06-12,Turnover-Aware Max Sharpe γ=0.05,5.0,0.002805971360054526
2026-06-12,Turnover-Aware Max Sharpe γ=0.05,10.0,0.002805971360054526
2026-06-12,Turnover-Aware Max Sharpe γ=0.05,25.0,0.002805971360054526
2026-06-12,Turnover-Aware Max Sharpe γ=0.10,0.0,0.002679062334386394
2026-06-12,Turnover-Aware Max Sharpe γ=0.10,5.0,0.002679062334386394
2026-06-12,Turnover-Aware Max Sharpe γ=0.10,10.0,0.002679062334386394
2026-06-12,Turnover-Aware Max Sharpe γ=0.10,25.0,0.002679062334386394
2026-06-12,Turnover-Aware Max Sharpe γ=0.25,0.0,0.002355435631280863
2026-06-12,Turnover-Aware Max Sharpe γ=0.25,5.0,0.002355435631280863
2026-06-12,Turnover-Aware Max Sharpe γ=0.25,10.0,0.002355435631280863
2026-06-12,Turnover-Aware Max Sharpe γ=0.25,25.0,0.002355435631280863
2026-06-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.010681480554335432
2026-06-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.010681480554335432
2026-06-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.010681480554335432
2026-06-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.010681480554335432
2026-06-15,Equal Weight,0.0,0.011601768119901611
2026-06-15,Equal Weight,5.0,0.011601768119901611
2026-06-15,Equal Weight,10.0,0.011601768119901611
2026-06-15,Equal Weight,25.0,0.011601768119901611
2026-06-15,Maximum Sharpe,0.0,0.020781391506867322
2026-06-15,Maximum Sharpe,5.0,0.020781391506867322
2026-06-15,Maximum Sharpe,10.0,0.020781391506867322
2026-06-15,Maximum Sharpe,25.0,0.020781391506867322
2026-06-15,Minimum Variance,0.0,0.007370157748937291
2026-06-15,Minimum Variance,5.0,0.007370157748937291
2026-06-15,Minimum Variance,10.0,0.007370157748937291
2026-06-15,Minimum Variance,25.0,0.007370157748937291
2026-06-15,SPY,0.0,0.0176339698937533
2026-06-15,SPY,5.0,0.0176339698937533
2026-06-15,SPY,10.0,0.0176339698937533
2026-06-15,SPY,25.0,0.0176339698937533
2026-06-15,Shrunk Max Sharpe λ=0.25,0.0,0.01636662617720691
2026-06-15,Shrunk Max Sharpe λ=0.25,5.0,0.01636662617720691
2026-06-15,Shrunk Max Sharpe λ=0.25,10.0,0.01636662617720691
2026-06-15,Shrunk Max Sharpe λ=0.25,25.0,0.01636662617720691
2026-06-15,Shrunk Max Sharpe λ=0.50,0.0,0.009989538825135782
2026-06-15,Shrunk Max Sharpe λ=0.50,5.0,0.009989538825135782
2026-06-15,Shrunk Max Sharpe λ=0.50,10.0,0.009989538825135782
2026-06-15,Shrunk Max Sharpe λ=0.50,25.0,0.009989538825135782
2026-06-15,Shrunk Max Sharpe λ=0.75,0.0,0.008515607636291759
2026-06-15,Shrunk Max Sharpe λ=0.75,5.0,0.008515607636291759
2026-06-15,Shrunk Max Sharpe λ=0.75,10.0,0.008515607636291759
2026-06-15,Shrunk Max Sharpe λ=0.75,25.0,0.008515607636291759
2026-06-15,Turnover-Aware Max Sharpe γ=0.05,0.0,0.02030135468534009
2026-06-15,Turnover-Aware Max Sharpe γ=0.05,5.0,0.02030135468534009
2026-06-15,Turnover-Aware Max Sharpe γ=0.05,10.0,0.02030135468534009
2026-06-15,Turnover-Aware Max Sharpe γ=0.05,25.0,0.02030135468534009
2026-06-15,Turnover-Aware Max Sharpe γ=0.10,0.0,0.020248825528286708
2026-06-15,Turnover-Aware Max Sharpe γ=0.10,5.0,0.020248825528286708
2026-06-15,Turnover-Aware Max Sharpe γ=0.10,10.0,0.020248825528286708
2026-06-15,Turnover-Aware Max Sharpe γ=0.10,25.0,0.020248825528286708
2026-06-15,Turnover-Aware Max Sharpe γ=0.25,0.0,0.018530032612086956
2026-06-15,Turnover-Aware Max Sharpe γ=0.25,5.0,0.018530032612086956
2026-06-15,Turnover-Aware Max Sharpe γ=0.25,10.0,0.018530032612086956
2026-06-15,Turnover-Aware Max Sharpe γ=0.25,25.0,0.018530032612086956
2026-06-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.00024563913791144406
2026-06-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.00024563913791144406
2026-06-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.00024563913791144406
2026-06-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.00024563913791144406
2026-06-16,Equal Weight,0.0,-0.0032961600973946104
2026-06-16,Equal Weight,5.0,-0.0032961600973946104
2026-06-16,Equal Weight,10.0,-0.0032961600973946104
2026-06-16,Equal Weight,25.0,-0.0032961600973946104
2026-06-16,Maximum Sharpe,0.0,-0.0049517606661813336
2026-06-16,Maximum Sharpe,5.0,-0.0049517606661813336
2026-06-16,Maximum Sharpe,10.0,-0.0049517606661813336
2026-06-16,Maximum Sharpe,25.0,-0.0049517606661813336
2026-06-16,Minimum Variance,0.0,0.0002695664137676732
2026-06-16,Minimum Variance,5.0,0.0002695664137676732
2026-06-16,Minimum Variance,10.0,0.0002695664137676732
2026-06-16,Minimum Variance,25.0,0.0002695664137676732
2026-06-16,SPY,0.0,-0.0059615628442341
2026-06-16,SPY,5.0,-0.0059615628442341
2026-06-16,SPY,10.0,-0.0059615628442341
2026-06-16,SPY,25.0,-0.0059615628442341
2026-06-16,Shrunk Max Sharpe λ=0.25,0.0,-0.002010869661600179
2026-06-16,Shrunk Max Sharpe λ=0.25,5.0,-0.002010869661600179
2026-06-16,Shrunk Max Sharpe λ=0.25,10.0,-0.002010869661600179
2026-06-16,Shrunk Max Sharpe λ=0.25,25.0,-0.002010869661600179
2026-06-16,Shrunk Max Sharpe λ=0.50,0.0,-0.00012222369563754596
2026-06-16,Shrunk Max Sharpe λ=0.50,5.0,-0.00012222369563754596
2026-06-16,Shrunk Max Sharpe λ=0.50,10.0,-0.00012222369563754596
2026-06-16,Shrunk Max Sharpe λ=0.50,25.0,-0.00012222369563754596
2026-06-16,Shrunk Max Sharpe λ=0.75,0.0,-3.2947874596903765e-06
2026-06-16,Shrunk Max Sharpe λ=0.75,5.0,-3.2947874596903765e-06
2026-06-16,Shrunk Max Sharpe λ=0.75,10.0,-3.2947874596903765e-06
2026-06-16,Shrunk Max Sharpe λ=0.75,25.0,-3.2947874596903765e-06
2026-06-16,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.004716241030260486
2026-06-16,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.004716241030260486
2026-06-16,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.004716241030260486
2026-06-16,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.004716241030260486
2026-06-16,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.004894532331239186
2026-06-16,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.004894532331239186
2026-06-16,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.004894532331239186
2026-06-16,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.004894532331239186
2026-06-16,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.0035579775759353757
2026-06-16,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.0035579775759353757
2026-06-16,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.0035579775759353757
2026-06-16,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.0035579775759353757
2026-06-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.010464524131897877
2026-06-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.010464524131897877
2026-06-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.010464524131897877
2026-06-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.010464524131897877
2026-06-17,Equal Weight,0.0,-0.009090420004585901
2026-06-17,Equal Weight,5.0,-0.009090420004585901
2026-06-17,Equal Weight,10.0,-0.009090420004585901
2026-06-17,Equal Weight,25.0,-0.009090420004585901
2026-06-17,Maximum Sharpe,0.0,-0.013420691657200026
2026-06-17,Maximum Sharpe,5.0,-0.013420691657200026
2026-06-17,Maximum Sharpe,10.0,-0.013420691657200026
2026-06-17,Maximum Sharpe,25.0,-0.013420691657200026
2026-06-17,Minimum Variance,0.0,-0.008016720517577286
2026-06-17,Minimum Variance,5.0,-0.008016720517577286
2026-06-17,Minimum Variance,10.0,-0.008016720517577286
2026-06-17,Minimum Variance,25.0,-0.008016720517577286
2026-06-17,SPY,0.0,-0.0124878708850514
2026-06-17,SPY,5.0,-0.0124878708850514
2026-06-17,SPY,10.0,-0.0124878708850514
2026-06-17,SPY,25.0,-0.0124878708850514
2026-06-17,Shrunk Max Sharpe λ=0.25,0.0,-0.013120134151361791
2026-06-17,Shrunk Max Sharpe λ=0.25,5.0,-0.013120134151361791
2026-06-17,Shrunk Max Sharpe λ=0.25,10.0,-0.013120134151361791
2026-06-17,Shrunk Max Sharpe λ=0.25,25.0,-0.013120134151361791
2026-06-17,Shrunk Max Sharpe λ=0.50,0.0,-0.010027979848933801
2026-06-17,Shrunk Max Sharpe λ=0.50,5.0,-0.010027979848933801
2026-06-17,Shrunk Max Sharpe λ=0.50,10.0,-0.010027979848933801
2026-06-17,Shrunk Max Sharpe λ=0.50,25.0,-0.010027979848933801
2026-06-17,Shrunk Max Sharpe λ=0.75,0.0,-0.009027097038864085
2026-06-17,Shrunk Max Sharpe λ=0.75,5.0,-0.009027097038864085
2026-06-17,Shrunk Max Sharpe λ=0.75,10.0,-0.009027097038864085
2026-06-17,Shrunk Max Sharpe λ=0.75,25.0,-0.009027097038864085
2026-06-17,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.013577580986755409
2026-06-17,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.013577580986755409
2026-06-17,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.013577580986755409
2026-06-17,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.013577580986755409
2026-06-17,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.013546532003882807
2026-06-17,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.013546532003882807
2026-06-17,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.013546532003882807
2026-06-17,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.013546532003882807
2026-06-17,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.013439290900666541
2026-06-17,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.013439290900666541
2026-06-17,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.013439290900666541
2026-06-17,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.013439290900666541
2026-06-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.004011469293753393
2026-06-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.004011469293753393
2026-06-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.004011469293753393
2026-06-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.004011469293753393
2026-06-18,Equal Weight,0.0,0.01006649582529568
2026-06-18,Equal Weight,5.0,0.01006649582529568
2026-06-18,Equal Weight,10.0,0.01006649582529568
2026-06-18,Equal Weight,25.0,0.01006649582529568
2026-06-18,Maximum Sharpe,0.0,0.008863759635798607
2026-06-18,Maximum Sharpe,5.0,0.008863759635798607
2026-06-18,Maximum Sharpe,10.0,0.008863759635798607
2026-06-18,Maximum Sharpe,25.0,0.008863759635798607
2026-06-18,Minimum Variance,0.0,0.004200816942634198
2026-06-18,Minimum Variance,5.0,0.004200816942634198
2026-06-18,Minimum Variance,10.0,0.004200816942634198
2026-06-18,Minimum Variance,25.0,0.004200816942634198
2026-06-18,SPY,0.0,0.0103969924419595
2026-06-18,SPY,5.0,0.0103969924419595
2026-06-18,SPY,10.0,0.0103969924419595
2026-06-18,SPY,25.0,0.0103969924419595
2026-06-18,Shrunk Max Sharpe λ=0.25,0.0,0.0054603454207883505
2026-06-18,Shrunk Max Sharpe λ=0.25,5.0,0.0054603454207883505
2026-06-18,Shrunk Max Sharpe λ=0.25,10.0,0.0054603454207883505
2026-06-18,Shrunk Max Sharpe λ=0.25,25.0,0.0054603454207883505
2026-06-18,Shrunk Max Sharpe λ=0.50,0.0,0.003943155339048833
2026-06-18,Shrunk Max Sharpe λ=0.50,5.0,0.003943155339048833
2026-06-18,Shrunk Max Sharpe λ=0.50,10.0,0.003943155339048833
2026-06-18,Shrunk Max Sharpe λ=0.50,25.0,0.003943155339048833
2026-06-18,Shrunk Max Sharpe λ=0.75,0.0,0.004010508152178234
2026-06-18,Shrunk Max Sharpe λ=0.75,5.0,0.004010508152178234
2026-06-18,Shrunk Max Sharpe λ=0.75,10.0,0.004010508152178234
2026-06-18,Shrunk Max Sharpe λ=0.75,25.0,0.004010508152178234
2026-06-18,Turnover-Aware Max Sharpe γ=0.05,0.0,0.008361223166502315
2026-06-18,Turnover-Aware Max Sharpe γ=0.05,5.0,0.008361223166502315
2026-06-18,Turnover-Aware Max Sharpe γ=0.05,10.0,0.008361223166502315
2026-06-18,Turnover-Aware Max Sharpe γ=0.05,25.0,0.008361223166502315
2026-06-18,Turnover-Aware Max Sharpe γ=0.10,0.0,0.008412384360559091
2026-06-18,Turnover-Aware Max Sharpe γ=0.10,5.0,0.008412384360559091
2026-06-18,Turnover-Aware Max Sharpe γ=0.10,10.0,0.008412384360559091
2026-06-18,Turnover-Aware Max Sharpe γ=0.10,25.0,0.008412384360559091
2026-06-18,Turnover-Aware Max Sharpe γ=0.25,0.0,0.007022057998275165
2026-06-18,Turnover-Aware Max Sharpe γ=0.25,5.0,0.007022057998275165
2026-06-18,Turnover-Aware Max Sharpe γ=0.25,10.0,0.007022057998275165
2026-06-18,Turnover-Aware Max Sharpe γ=0.25,25.0,0.007022057998275165
2026-06-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.003917123782357517
2026-06-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.003917123782357517
2026-06-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.003917123782357517
2026-06-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.003917123782357517
2026-06-22,Equal Weight,0.0,8.272703762214993e-05
2026-06-22,Equal Weight,5.0,8.272703762214993e-05
2026-06-22,Equal Weight,10.0,8.272703762214993e-05
2026-06-22,Equal Weight,25.0,8.272703762214993e-05
2026-06-22,Maximum Sharpe,0.0,-0.0037466266442904165
2026-06-22,Maximum Sharpe,5.0,-0.0037466266442904165
2026-06-22,Maximum Sharpe,10.0,-0.0037466266442904165
2026-06-22,Maximum Sharpe,25.0,-0.0037466266442904165
2026-06-22,Minimum Variance,0.0,-0.003798785362928235
2026-06-22,Minimum Variance,5.0,-0.003798785362928235
2026-06-22,Minimum Variance,10.0,-0.003798785362928235
2026-06-22,Minimum Variance,25.0,-0.003798785362928235
2026-06-22,SPY,0.0,-0.0031469796939627
2026-06-22,SPY,5.0,-0.0031469796939627
2026-06-22,SPY,10.0,-0.0031469796939627
2026-06-22,SPY,25.0,-0.0031469796939627
2026-06-22,Shrunk Max Sharpe λ=0.25,0.0,-0.004301004927762298
2026-06-22,Shrunk Max Sharpe λ=0.25,5.0,-0.004301004927762298
2026-06-22,Shrunk Max Sharpe λ=0.25,10.0,-0.004301004927762298
2026-06-22,Shrunk Max Sharpe λ=0.25,25.0,-0.004301004927762298
2026-06-22,Shrunk Max Sharpe λ=0.50,0.0,-0.0038574846169317197
2026-06-22,Shrunk Max Sharpe λ=0.50,5.0,-0.0038574846169317197
2026-06-22,Shrunk Max Sharpe λ=0.50,10.0,-0.0038574846169317197
2026-06-22,Shrunk Max Sharpe λ=0.50,25.0,-0.0038574846169317197
2026-06-22,Shrunk Max Sharpe λ=0.75,0.0,-0.0036925181763070225
2026-06-22,Shrunk Max Sharpe λ=0.75,5.0,-0.0036925181763070225
2026-06-22,Shrunk Max Sharpe λ=0.75,10.0,-0.0036925181763070225
2026-06-22,Shrunk Max Sharpe λ=0.75,25.0,-0.0036925181763070225
2026-06-22,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.0039804852088476264
2026-06-22,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.0039804852088476264
2026-06-22,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.0039804852088476264
2026-06-22,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.0039804852088476264
2026-06-22,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.004138036502011831
2026-06-22,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.004138036502011831
2026-06-22,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.004138036502011831
2026-06-22,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.004138036502011831
2026-06-22,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.004213521779781591
2026-06-22,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.004213521779781591
2026-06-22,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.004213521779781591
2026-06-22,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.004213521779781591
2026-06-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.007461400651173112
2026-06-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.007461400651173112
2026-06-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.007461400651173112
2026-06-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.007461400651173112
2026-06-23,Equal Weight,0.0,-0.013605313055784512
2026-06-23,Equal Weight,5.0,-0.013605313055784512
2026-06-23,Equal Weight,10.0,-0.013605313055784512
2026-06-23,Equal Weight,25.0,-0.013605313055784512
2026-06-23,Maximum Sharpe,0.0,-0.018719688228361203
2026-06-23,Maximum Sharpe,5.0,-0.018719688228361203
2026-06-23,Maximum Sharpe,10.0,-0.018719688228361203
2026-06-23,Maximum Sharpe,25.0,-0.018719688228361203
2026-06-23,Minimum Variance,0.0,-0.004798994787384662
2026-06-23,Minimum Variance,5.0,-0.004798994787384662
2026-06-23,Minimum Variance,10.0,-0.004798994787384662
2026-06-23,Minimum Variance,25.0,-0.004798994787384662
2026-06-23,SPY,0.0,-0.0145219540104916
2026-06-23,SPY,5.0,-0.0145219540104916
2026-06-23,SPY,10.0,-0.0145219540104916
2026-06-23,SPY,25.0,-0.0145219540104916
2026-06-23,Shrunk Max Sharpe λ=0.25,0.0,-0.012772880800937294
2026-06-23,Shrunk Max Sharpe λ=0.25,5.0,-0.012772880800937294
2026-06-23,Shrunk Max Sharpe λ=0.25,10.0,-0.012772880800937294
2026-06-23,Shrunk Max Sharpe λ=0.25,25.0,-0.012772880800937294
2026-06-23,Shrunk Max Sharpe λ=0.50,0.0,-0.006888430095984789
2026-06-23,Shrunk Max Sharpe λ=0.50,5.0,-0.006888430095984789
2026-06-23,Shrunk Max Sharpe λ=0.50,10.0,-0.006888430095984789
2026-06-23,Shrunk Max Sharpe λ=0.50,25.0,-0.006888430095984789
2026-06-23,Shrunk Max Sharpe λ=0.75,0.0,-0.005702792399787628
2026-06-23,Shrunk Max Sharpe λ=0.75,5.0,-0.005702792399787628
2026-06-23,Shrunk Max Sharpe λ=0.75,10.0,-0.005702792399787628
2026-06-23,Shrunk Max Sharpe λ=0.75,25.0,-0.005702792399787628
2026-06-23,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.017615321220963213
2026-06-23,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.017615321220963213
2026-06-23,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.017615321220963213
2026-06-23,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.017615321220963213
2026-06-23,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.017262618990117537
2026-06-23,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.017262618990117537
2026-06-23,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.017262618990117537
