rebalance_date,strategy,delta_annual_expected_return,l1_weight_distance,one_way_reallocation,representative_date
2020-06-01,Shrunk Max Sharpe λ=0.50,0.01,1.1569557275655815,0.5784778637827908,False
2020-06-01,Shrunk Max Sharpe λ=0.50,-0.01,1.1932347906420846,0.5966173953210423,False
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1999999999998376,0.5999999999999188,False
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2101350679785365,0.6050675339892683,False
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.189141479211985,0.5945707396059925,False
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.2000715024836264,0.6000357512418132,False
2020-07-01,Maximum Sharpe,0.01,1.1350070747934509,0.5675035373967254,False
2020-07-01,Maximum Sharpe,-0.01,1.167548903318281,0.5837744516591405,False
2020-07-01,Shrunk Max Sharpe λ=0.50,0.01,1.1321133737514206,0.5660566868757103,False
2020-07-01,Shrunk Max Sharpe λ=0.50,-0.01,1.1495517838783875,0.5747758919391938,False
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1614534229531082,0.5807267114765541,False
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.188761792679713,0.5943808963398565,False
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1563864824383334,0.5781932412191667,False
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.1766938034111571,0.5883469017055786,False
2020-09-01,Maximum Sharpe,0.01,1.0995564321837579,0.5497782160918789,False
2020-09-01,Maximum Sharpe,-0.01,1.1194873364893911,0.5597436682446956,False
2020-09-01,Shrunk Max Sharpe λ=0.50,0.01,1.1338421634712128,0.5669210817356064,False
2020-09-01,Shrunk Max Sharpe λ=0.50,-0.01,1.133849584407855,0.5669247922039276,False
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.123725534839873,0.5618627674199365,False
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.14550933581585,0.572754667907925,False
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1556902257823574,0.5778451128911787,False
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.16591128861886,0.58295564430943,False
2020-10-01,Maximum Sharpe,0.01,1.1428290577925027,0.5714145288962513,False
2020-10-01,Maximum Sharpe,-0.01,1.1673638819766552,0.5836819409883276,False
2020-10-01,Shrunk Max Sharpe λ=0.50,0.01,1.1625399325457169,0.5812699662728584,False
2020-10-01,Shrunk Max Sharpe λ=0.50,-0.01,1.1684984084656542,0.5842492042328271,False
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1432048270850053,0.5716024135425026,False
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1618895003951606,0.5809447501975803,False
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1606802712426267,0.5803401356213134,False
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.1727624297477397,0.5863812148738698,False
2020-12-01,Maximum Sharpe,0.01,1.1798080181820045,0.5899040090910023,False
2020-12-01,Maximum Sharpe,-0.01,1.2203009034660894,0.6101504517330447,False
2020-12-01,Shrunk Max Sharpe λ=0.50,0.01,1.0868726481485564,0.5434363240742782,False
2020-12-01,Shrunk Max Sharpe λ=0.50,-0.01,1.0906799750827645,0.5453399875413822,False
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1550757648812813,0.5775378824406406,False
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1849472831934298,0.5924736415967149,False
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1558403898232124,0.5779201949116062,False
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.1421064794191986,0.5710532397095993,False
2021-02-01,Maximum Sharpe,0.01,1.1669404287287528,0.5834702143643764,False
2021-02-01,Maximum Sharpe,-0.01,1.202873349479512,0.601436674739756,False
2021-02-01,Shrunk Max Sharpe λ=0.50,0.01,1.0644300254282844,0.5322150127141422,False
2021-02-01,Shrunk Max Sharpe λ=0.50,-0.01,1.0895430278312843,0.5447715139156422,False
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1658300367601175,0.5829150183800588,False
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1874206051684049,0.5937103025842024,False
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1280349905072256,0.5640174952536128,False
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.144093835327,0.5720469176635,False
2021-03-01,Maximum Sharpe,0.01,1.1801676152676288,0.5900838076338144,False
2021-03-01,Maximum Sharpe,-0.01,1.1925545146675827,0.5962772573337913,False
2021-03-01,Shrunk Max Sharpe λ=0.50,0.01,1.068032362156089,0.5340161810780445,False
2021-03-01,Shrunk Max Sharpe λ=0.50,-0.01,1.079731689915601,0.5398658449578005,False
2021-03-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.1449907880704508,0.5724953940352254,False
2021-03-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.1675023980699977,0.5837511990349988,False
2021-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.1246732760949294,0.5623366380474647,False
