date,strategy,stress_period,rolling_window,RF,strategy_return,actual_excess_return,alpha_component,MKT_RF_component,SMB_component,HML_component,RMW_component,CMA_component,MOM_component,predicted_excess_return,residual_component,factor_component
2022-08-10,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0072592384682659,0.0071592384682659,-1.5137869437004397e-05,0.00459866445286974,4.2379420049331515e-05,0.0042104065982562925,-0.0020418826376332544,-0.0014351677831059813,-0.002297443208185275,0.0030618189728138486,0.0040974194954520515,0.003076956842250852
2022-08-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0050124092596075,-0.0051124092596075005,-1.5137869437004397e-05,-0.00013698149434080074,1.2026592176161646e-05,-0.004340357419190129,0.0011476274678668655,0.0009897708849006836,0.0005113663914993031,-0.0018316854465249203,-0.00328072381308258,-0.001816547577087916
2022-08-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.010711398564764,0.010611398564764,-1.5137869437004397e-05,0.0034441061434258478,2.863474327657535e-05,0.002053222970754612,-0.000953872181084148,-0.0005839648220914033,-0.0005261886057456523,0.0034468003790988273,0.007164598185665174,0.0034619382485358316
2022-08-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0009461403323906,-0.0010461403323906,-1.5137869437004397e-05,0.0007436138264214898,-1.145389731063014e-06,0.0015854000153927756,-0.00028318080375935644,-4.9488544245034176e-05,7.411107123178307e-06,0.0019874723417649858,-0.0030336126741555857,0.00200261021120199
2022-08-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0006134146787499,-0.0007134146787499,-1.5137869437004397e-05,0.0003718069132107449,-8.017728117441097e-06,-0.001819311493073681,0.0015500422942617404,0.0005146808601483554,0.00014822214246356614,0.0007422851194562805,-0.0014556997982061804,0.0007574229888932848
2022-08-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0076526846241064,-0.0077526846241064,-1.5137869437004397e-05,-0.0018003282113362384,-5.268792762889864e-05,-0.0027029770754237927,0.001907744362168296,0.0007027373282794754,0.0018305434594250416,-0.00013010593395312094,-0.00762257869015328,-0.00011496806451611664
2022-08-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0007994843849259,0.0006994843849259,-1.5137869437004397e-05,0.0005283571924573744,2.004432029360217e-05,-0.0011695573884045257,0.0011774359735257454,3.9590835396027344e-05,0.0008893328547813968,0.001470065918612616,-0.0007705815336867161,0.0014852037880496204
2022-08-19,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.011232644606645,-0.011332644606645,-1.5137869437004397e-05,-0.0029157489509684734,-5.326062249443014e-05,-0.0025470360903031893,0.0015351380414323006,0.0013361906946159226,0.0018453656736713982,-0.0008144891234834752,-0.010518155483161524,-0.0007993512540464718
2022-08-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0114521459974794,-0.0115521459974794,-1.5137869437004397e-05,-0.0041681511849415084,-2.8634743276575347e-06,-0.0008836655823500861,0.00022356379244159718,0.00020785188582914352,0.001163543818338994,-0.0034748586144465214,-0.008077287383032879,-0.003459720745009517
2022-08-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0004561028651397,0.0003561028651397,-1.5137869437004397e-05,-0.00021525663396411548,6.2996435208465765e-06,-0.0008056950897897844,-0.0005365531018598332,-0.0002474427212251709,0.00010375549972449629,-0.0017100302730305656,0.0020661331381702655,-0.0016948924035935613
2022-08-24,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0005003500942773,0.00040035009427730005,-1.5137869437004397e-05,0.0007631826113273185,2.978013300763836e-05,0.0016113901795795688,-0.002146212407439333,-0.0005542716955443828,-0.0006818218553324042,-0.0009930909038385989,0.0013934409981158989,-0.0009779530344015941
2022-08-25,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0090200263326411,0.008920026332641101,-1.5137869437004397e-05,0.0028374738113451387,6.872338386378083e-06,2.599016418676724e-05,0.0002682765509299166,-0.00038601064511126654,-0.0005706552484847296,0.0021668091018152004,0.006753217230825901,0.0021819469712522047
2022-08-26,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.016199858703777,-0.016299858703777,-1.5137869437004397e-05,-0.006594680513264265,-1.546276136935069e-05,-0.004314367255003362,0.000238468045271037,0.0008808960875616083,0.001452576996142948,-0.008367707270098388,-0.00793215143367861,-0.008352569400661383
2022-08-29,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0047567495041629,-0.0048567495041629,-1.5137869437004397e-05,-0.0013893837283138167,-2.2907794621260277e-05,-0.0011435672242177586,0.000402414826394875,0.00043549918935630077,0.00045207753451386926,-0.0012810050663247946,-0.0035757444378381057,-0.0012658671968877903
2022-08-30,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0062174592686949,-0.006317459268694901,-1.5137869437004397e-05,-0.0021721351245469834,-2.233509975572877e-05,0.0005717836121088793,-0.0003726063207359953,0.00011877250618808202,-0.0006595885339628693,-0.0025512468301416196,-0.003766212438553281,-0.0025361089607046153
2022-08-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0064453333420596,-0.006545333342059601,-1.5137869437004397e-05,-0.001467658867937151,1.317198190722466e-05,0.001195547552591293,-0.0009687764339135878,-0.00017815875928212303,-0.0002149221065721709,-0.0016359345026435192,-0.0049093988394160815,-0.0016207966332065149
2022-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0039114296256846,-0.0040114296256846,-1.5137869437004397e-05,0.0,-5.956026601527672e-05,0.0007277245972294827,0.0008346381584486295,0.0005443739866953759,0.00010375549972449629,0.002135794106645703,-0.006147223732330303,0.0021509319760827077
2022-09-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0016516175638661,-0.0017516175638661,-1.5137869437004397e-05,-0.0019373097056770198,5.726948655315069e-06,-0.0026769869112370256,-8.942551697663887e-05,0.0002573404300741777,0.0004817219630065899,-0.003974070661591606,0.0022224530977255057,-0.003958932792154602
2022-09-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0071214063883949,-0.0072214063883949,-1.5137869437004397e-05,-0.0009980080301972628,-3.092552273870138e-05,0.001403468866085431,-0.0002980850565887963,-0.0006829419105814716,0.0002297443208185275,-0.0003918852026392778,-0.0068295211857556225,-0.0003767473332022735
2022-09-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0133625421464272,0.0132625421464272,-1.5137869437004397e-05,0.003757206701919106,2.348048948679121e-05,0.003976495120575387,-0.0020120741319743746,-0.0005344762778463692,-0.0014451658890197697,0.003750328143703767,0.009512214002723434,0.0037654660131407705
2022-09-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0001302803598265,-0.0002302803598265,-1.5137869437004397e-05,0.001526365222654637,-8.590422982972604e-06,0.0004678229553618103,-0.0018183188451916423,-0.0010491571379947246,-0.0008967439619045751,-0.0017937600594944718,0.0015634796996679718,-0.0017786221900574675
2022-09-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0102665120190176,0.0101665120190176,-1.5137869437004397e-05,0.0032679870792733895,2.1189710024665757e-05,0.0013254983735251293,-0.00020865953961215738,-0.0005146808601483554,-0.0008448662120423196,0.003031330681583349,0.0071351813374342515,0.0030464685510203523
2022-09-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0060618990825958,0.0059618990825958,-1.5137869437004397e-05,0.0020938599849236687,1.4317371638287675e-05,0.00044183279117504304,-0.00017885103395327774,-0.00014846563273510254,-8.152217835496137e-05,0.002126033433256653,0.0038358656493391466,0.0021411713026936573
2022-09-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0278740645450943,-0.0279740645450943,-1.5137869437004397e-05,-0.008395008724600504,3.4361691931890414e-06,-0.0036646131503341806,-0.0005365531018598332,0.0009897708849006836,0.0012969437465562038,-0.010321162045581447,-0.017652902499512853,-0.01030602417614444
2022-09-14,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0017682006829213,0.0016682006829213,-1.5137869437004397e-05,0.0008610265358564619,-1.0308507579567124e-05,0.0008316852539765517,-0.0011476274678668655,-0.0005146808601483554,0.00034832203478937296,0.0003532791195905941,0.0013149215633307058,0.00036841698902759863
2022-09-15,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0129633714066091,-0.0130633714066091,-1.5137869437004397e-05,-0.0020351536302061824,2.233509975572877e-05,-0.0015854000153927756,-0.0004620318377126342,0.0002474427212251709,-0.0001111666068476746,-0.003939112138615372,-0.009124259267993727,-0.003923974269178367
2022-09-16,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0011755326987861,-0.0012755326987861,-1.5137869437004397e-05,-0.0019177409207712104,-4.295211491486302e-05,-0.0022351541200619825,0.002548627233834208,0.0009402823406556493,0.0011709549254621725,0.00044887947476696956,-0.0017244121735530695,0.00046401734420397386
2022-09-19,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0030274191724944,0.0029274191724944,-1.5137869437004397e-05,0.0014089525132196649,-5.154253789783562e-06,-0.0017673311647001721,0.0009389679282547082,-5.938625309404101e-05,0.0005854774627310862,0.0010863883631844584,0.0018410308093099416,0.0011015262326214627
2022-09-20,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0075137221057805,-0.0076137221057805005,-1.5137869437004397e-05,-0.002250410264170298,-1.66081511004137e-05,-7.797049256030171e-05,-0.00016394678112383794,0.00032662439201722556,0.0009560328188900016,-0.0012414163474846283,-0.006372305758295872,-0.001226278478047624
2022-09-21,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0055958660893842,-0.0056958660893842005,-1.5137869437004397e-05,-0.003287555864179218,1.9471625428071234e-05,-0.00015594098512060342,0.0005663616075187129,0.00011877250618808202,0.00039278867752845026,-0.002361240302073509,-0.0033346257873106914,-0.002346102432636505
2022-09-22,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0087388991541557,-0.0088388991541557,-1.5137869437004397e-05,-0.0022308414792644496,-6.471451980506029e-05,-0.0011435672242177586,0.0016990848225561237,0.0010095663025986973,0.0012969437465562038,0.000551333778986752,-0.00939023293314245,0.0005664716484237563
2022-09-23,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0123016510812978,-0.0124016510812978,-1.5137869437004397e-05,-0.0036202252075783056,-2.634396381444932e-05,0.002079213134941379,0.00028318080375935644,-0.00017815875928212303,-0.0006447663197165127,-0.002122238181127659,-0.010279412900170141,-0.002107100311690655
2022-09-26,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0105892350941928,-0.0106892350941928,-1.5137869437004397e-05,-0.0019960160603945255,-2.290779462126028e-06,0.0019492623140075428,0.0002533722981004768,-0.00043549918935630077,0.0005113663914993031,0.00026505710495736595,-0.010954292199150166,0.00028019497439437025
2022-09-27,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0014652526694808,-0.0015652526694808,-1.5137869437004397e-05,-7.827513962331472e-05,3.32163022008274e-05,0.0025210459261164222,-0.0009687764339135878,-0.0009105892141086288,-9.634439260131798e-05,0.000485139178633396,-0.002050391848114196,0.0005002770480704003
2022-09-28,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.020776155366002,0.020676155366002,-1.5137869437004397e-05,0.004187719969847337,5.154253789783562e-05,0.0009356459107236206,-0.0012966699961612636,-0.0008116121256185506,-0.0011116660684767458,0.001939822358775229,0.018736333007226772,0.0019549602282122333
2022-09-29,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0127091721466193,-0.012809172146619299,-1.5137869437004397e-05,-0.004226857539658995,-1.66081511004137e-05,-0.002391095105182586,0.0006408828716659119,0.0005443739866953759,0.0006669996410860476,-0.004797442165931664,-0.008011729980687634,-0.004782304296494659
2022-09-30,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0079880365448882,-0.008088036544888199,-1.5137869437004397e-05,-0.0027983362415335013,3.264360733529532e-05,-0.0007017344330427155,-0.0009836806867430277,-0.00011877250618808202,0.0003853775704052719,-0.004199640559203764,-0.0038883959856844345,-0.00418450268976676
2022-10-03,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0213818169652965,0.0212818169652965,-1.5137869437004397e-05,0.005009608935892142,0.0,-0.001819311493073681,0.0013264785018201432,0.0004256014805072939,-0.0001259888210940312,0.004801250734614863,0.01648056623068164,0.004816388604051867
2022-10-04,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0188974577674945,0.018797457767494502,-1.5137869437004397e-05,0.006438130234017635,4.2379420049331515e-05,0.00023391147768090514,-0.0014457125244556619,-0.00038601064511126654,-0.0017490212810700803,0.003118538811673859,0.015678918955820645,0.003133676681110863
2022-10-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0046020096462775,-0.0047020096462775,-1.5137869437004397e-05,-0.00041094448302240224,-2.1189710024665757e-05,-0.00010396065674706896,0.0005216488490303785,0.0001385679238860957,0.00037796646328209366,0.00048695051696742654,-0.0051889601632449265,0.000502088386404431
2022-10-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0057216844105932,-0.005821684410593201,-1.5137869437004397e-05,-0.0016633467169954379,2.577126894891781e-05,-0.00031188197024120684,-0.00017885103395327774,-0.0005047831512993487,1.4822214246356614e-05,-0.0026334072587310014,-0.0031882771518621992,-0.002618269389293997
2022-10-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0197552022790832,-0.0198552022790832,-1.5137869437004397e-05,-0.005674947622690297,-1.2599287041693153e-05,-0.004366347583376896,0.0013860955131379023,0.001553940289294073,0.0015563324958674444,-0.005572664064246471,-0.01428253821483673,-0.005557526194809466
2022-10-10,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0100851663007859,-0.010185166300785899,-1.5137869437004397e-05,-0.0015655027924662943,1.3744676772756166e-05,-0.0019752524781943104,0.002295254935733731,0.00043549918935630077,0.0010004994616290713,0.0001891051233942505,-0.010374271424180148,0.0002042429928312548
2022-10-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0047759710105266,-0.0048759710105266,-1.5137869437004397e-05,-0.001369814943407988,3.550708166295343e-05,-0.0008576754181633189,0.0008495424112780544,0.000603760239789407,0.0007411107123178307,-1.2707785960065407e-05,-0.004863263224566535,2.4300834769388916e-06
2022-10-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0017053301314239,0.0016053301314239,-1.5137869437004397e-05,-0.0005283571924573744,1.145389731063014e-06,-0.00010396065674706896,1.4904252829439813e-05,2.9693126547020504e-05,-0.0004372553202675201,-0.0010389682698014446,0.0026442984012253444,-0.0010238304003644403
2022-10-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.008002063147105,0.007902063147105001,-1.5137869437004397e-05,0.004716077162304711,-1.3744676772756166e-05,-0.004080455777322457,0.0009687764339135878,0.0009204869229576356,0.0005113663914993031,0.0030073685871430207,0.00489469455996198,0.003022506456580025
2022-10-14,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.017303040273347,-0.017403040273347,-1.5137869437004397e-05,-0.004794352301928027,-1.0308507579567124e-05,-0.0031967901949723704,0.0008197339056191897,0.0017123036308781825,0.0006966440695787534,-0.004787907267840843,-0.012615133005506155,-0.00477276939840384
2022-10-17,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0146244604998036,0.0145244604998036,-1.5137869437004397e-05,0.005361847064197059,2.004432029360217e-05,0.0036646131503341806,-0.0014606167772851016,-0.0012768044415218816,-0.0013710548177879867,0.004922890628792868,0.009601569871010733,0.004938028498229871
2022-10-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0055703208222331,0.0054703208222331,-1.5137869437004397e-05,0.0023286854037935932,-7.44503325190959e-06,5.198032837353448e-05,-0.0006259786188364721,1.9795417698013672e-05,-0.00017045546383310104,0.0015814441645066546,0.0038888766577264457,0.001596582033943659
2022-10-19,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0089223203137558,-0.0090223203137558,-1.5137869437004397e-05,-0.001702484286807095,-6.757799413271782e-05,-0.0030928295382252756,0.0010582019508902118,0.0008017144167695536,0.0014451658890197697,-0.0015729474319225575,-0.007449372881833242,-0.0015578095624855532
2022-10-20,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0052591553738442,-0.0053591553738442,-1.5137869437004397e-05,-0.0015655027924662943,-1.8326235697008223e-05,0.0011695573884045257,-0.0009091594225958136,0.00012867021503708886,-0.00047431085588341165,-0.0016842095726379176,-0.0036749458012062825,-0.0016690717032009134
2022-10-21,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0166414103069095,0.0165414103069095,-1.5137869437004397e-05,0.004500820528340596,-4.008864058720549e-06,-0.00023391147768090514,0.0010134891924019071,-0.00029693126547020507,0.0002519776421880624,0.005216297886283731,0.011325112420625769,0.0052314357557207355
2022-10-24,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0038978115319432,0.0037978115319432003,-1.5137869437004397e-05,0.002015584845300354,-3.493438679742135e-05,-0.0012215377167780342,0.0016990848225561237,0.0005344762778463692,0.0006151218912237995,0.0035926578639141863,0.00020515366802901407,0.0036077957333511906
2022-10-25,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0122227944738062,0.0121227944738062,-1.5137869437004397e-05,0.0034832437132375047,5.78421814186822e-05,0.003976495120575387,-0.001833223098021097,-0.001326292985766916,-0.002201098815583957,0.0021418282464226008,0.009980966227383599,0.002156966115859604
2022-10-26,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0040238943495731,-0.0041238943495731,-1.5137869437004397e-05,-0.0012915398037846929,4.008864058720492e-05,-0.0023131246126222842,-0.0010731062037196665,0.0006829419105814716,0.0004446664273906984,-0.003525211511004273,-0.0005986828385688269,-0.0035100736415672688
2022-10-27,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0044709364803023,-0.0045709364803023,-1.5137869437004397e-05,-0.0010567143849147488,2.5198574083386306e-05,-0.002806937732170862,-0.00044712758488319436,0.00046519231590331134,0.0004446664273906984,-0.0033908602540284128,-0.0011800762262738872,-0.0033757223845914085
2022-10-28,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,0.0081587980003183,0.0080587980003183,-1.5137869437004397e-05,0.004559526883058083,5.154253789783562e-06,0.0008836655823500861,0.0005961701131775925,0.0006532487840344511,7.411107123178307e-06,0.00669003885409617,0.0013687591462221297,0.0067051767235331745
2022-10-31,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,252,0.0001,-0.0079859735282395,-0.008085973528239499,-1.5137869437004397e-05,-0.0013306773735963502,2.577126894891781e-05,-0.0018972819856340084,-0.00031298930941823605,0.00043549918935630077,0.0005484219271151947,-0.0025463941526651856,-0.005539579375574313,-0.0025312562832281813
2022-01-03,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0097734894636815,-0.0097734894636815,-1.3335355684060486e-05,0.001935074143440326,-2.9645627139905347e-05,-0.0010073269510098304,-0.0012549815094443277,-0.00016280750472518163,-0.0007565862035114253,-0.001289609008074405,-0.008483880455607095,-0.0012762736523903445
2022-01-04,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.001380431707321,-0.001380431707321,-1.3335355684060486e-05,-0.0007256528037901223,4.042585519078001e-06,-0.004761909222955562,0.0006864856120037408,-0.00047920699504015724,0.00031405465051417657,-0.0049755215294329065,0.0035950898221119064,-0.004962186173748846
2022-01-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0094767351938141,-0.0094767351938141,-1.3335355684060486e-05,-0.006073982728021023,6.266007554570902e-05,-0.003375199394292678,0.0015124136139457412,-0.0003962673228216685,-0.0005353204270128009,-0.00881903153834078,-0.0006577036554733205,-0.008805696182656721
2022-01-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0022324293305065,-0.0022324293305065,-1.3335355684060486e-05,0.0,-2.5603041620827345e-05,-0.002302461602308184,-0.0006006749105032731,-3.07183971179588e-06,0.0005353204270128009,-0.00240982632281534,0.00017739699230883994,-0.00239649096713128
2022-01-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.00401007555651,-0.00401007555651,-1.3335355684060486e-05,-0.0013169254587302218,6.468136830524802e-05,-0.002642597975376438,-0.00013944238993825983,-0.0002611063755026498,-0.00044253155299724876,-0.00475125773992363,0.0007411821834136306,-0.00473792238423957
2022-01-10,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0007028424535588,0.0007028424535588,-1.3335355684060486e-05,-0.0003762644167800634,2.0886691848569675e-05,0.00034013637306825435,-6.435802612535069e-05,0.00011058622962465166,-9.992647970905617e-05,-8.227498375705507e-05,0.0007851174373158551,-6.893962807299457e-05
2022-01-11,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0070932185137742,0.0070932185137742,-1.3335355684060486e-05,0.002902611215160489,1.347528506359334e-05,0.00035321854126318724,-0.0013300658732572476,-0.00010751438991285271,-7.851366262854414e-05,0.0017398757600045646,0.005353342753769636,0.001753211115688625
2022-01-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0003470411041027,0.0003470411041027,-1.3335355684060486e-05,0.00034938838701005883,5.72699615202717e-05,-0.0006802727461365087,0.0008152016642544421,-8.90833516420805e-05,0.0008850631059944975,0.0013242316653166205,-0.0009771905612139206,0.001337567021000681
2022-01-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.001997562044012,-0.001997562044012,-1.3335355684060486e-05,-0.004165784614350702,-5.9291254279810694e-05,-0.003126638198588954,0.001265707847131897,-0.0003194713300267715,-0.00014988971956358426,-0.006568702625361985,0.004571140581349985,-0.006555367269677925
2022-01-14,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0058201148098962,-0.0058201148098962,-1.3335355684060486e-05,0.00021500823816003625,-3.368821265898335e-06,-0.0007195192507213073,-0.0009117387034424682,-0.00015973566501338574,-7.137605693504013e-05,-0.001664065614902124,-0.004156049194994076,-0.0016507302592180635
2022-01-18,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0116567429181355,-0.0116567429181355,-1.3335355684060486e-05,-0.005536462132620933,6.063878278617002e-05,-0.0018053392109007348,0.0008473806773171175,-0.0003010402917559962,5.71008455480321e-05,-0.006691056685310405,-0.004965686232825095,-0.006677721329626345
2022-01-19,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0019360940279875,0.0019360940279875,-1.3335355684060486e-05,-0.002741355036540462,2.425551311446801e-05,0.0008765052690605017,0.00026815844218896123,-2.7646557406162916e-05,-0.00027122901635315245,-0.0018846467416199068,0.003820740769607407,-0.0018713113859358463
2022-01-20,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0014141098029562,-0.0014141098029562,-1.3335355684060486e-05,-0.0030907434235505206,5.659619726709202e-05,0.0003008898684834558,-0.0003325164683143119,-2.7646557406162916e-05,-0.00031405465051417657,-0.003420810389718685,0.002006700586762485,-0.0034074750340346246
2022-01-21,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0014016226146381,-0.0014016226146381,-1.3335355684060486e-05,-0.005617090221930946,-2.627680587400701e-05,-0.0006148619051618313,0.0011048127818185202,-0.00016587934443697752,0.0003426050732881926,-0.004990025777981109,0.003588403163343009,-0.004976690422297049
2022-01-24,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.000439998458076,-0.000439998458076,-1.3335355684060486e-05,0.00142442957781024,-0.00011790874430644173,0.00032705420487332156,-6.435802612535069e-05,0.00020581326069032396,6.423845124153611e-05,0.001825933368499569,-0.002265931826575569,0.0018392687241836295
2022-01-25,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0047980746786394,-0.0047980746786394,-1.3335355684060486e-05,-0.003816396227340616,1.2127756557234005e-05,-0.003663007094581188,-0.0008473806773171175,-0.0004976380333109325,0.00016416493095059229,-0.008661464700726087,0.003863390022086687,-0.008648129345042027
2022-01-26,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,-0.0081977763508225,-0.0081977763508225,-1.3335355684060486e-05,-0.0007794048633301313,7.14190108370447e-05,-0.00013082168194932862,0.0004505061828774548,6.14367942359176e-06,0.0009778519800100497,0.0005823589521846206,-0.00878013530300712,0.0005956943078686811
2022-01-27,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0018675596248073,0.0018675596248073,-1.3335355684060486e-05,-0.002042578262520344,9.836958096423137e-05,-0.0010858199601794275,0.001126265457193637,-0.00028260925348522095,0.00025695380496614445,-0.0019427539887450405,0.0038103136135523405,-0.0019294186330609795
2022-01-28,Combined Robust Max Sharpe λ=0.50 γ=0.10,2022_RATE_HIKE,504,0.0,0.0074423890445299,0.0074423890445299,-1.3335355684060486e-05,0.006611503323421114,4.177338369713935e-05,0.0027210909845460348,0.0001716214030009352,-4.914943538873408e-05,-0.00019271535372460835,0.009290788949867821,-0.0018483999053379207,0.009304124305551881
