strategy,model,window,window_start,window_end,n_obs,alpha_daily,alpha_annualized,alpha_hac_se,alpha_hac_tstat,alpha_hac_pvalue,r_squared,adjusted_r_squared,residual_std,condition_number,beta_MKT_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
Inverse Volatility,FF5_MOM,252,2025-06-11,2026-06-11,252,-3.7372810842989317e-06,-0.0009417948332433308,0.0002075475542737573,-0.018006866413705944,0.9856333756939682,0.7329670374638029,0.7264274547078143,0.01768069319898928,323.80900872548267,0.5233107085940385,0.08831352969646589,-0.04389477410549022,-0.08504368552589724,0.23046927615774943,0.0694519038716564
Inverse Volatility,FF5_MOM,252,2025-06-12,2026-06-12,252,-1.57955621782807e-05,-0.003980481668926736,0.00020733554525998623,-0.07618357073541838,0.9392730533535644,0.7334797286917233,0.7269527016392756,0.01766605728049395,323.6877246249632,0.523494153312961,0.09091079188888483,-0.047630895038931295,-0.08201034287438169,0.2304383980666755,0.06920623200232646
Inverse Volatility,FF5_MOM,252,2025-06-13,2026-06-15,252,-3.271004225186298e-05,-0.008242930647469471,0.0002071008082583911,-0.15794261030141427,0.8745020212720145,0.7378960861488237,0.731477214789203,0.017561003019959217,323.54660186171037,0.5204475313128679,0.0936260668259001,-0.04995246613889976,-0.08682551008196752,0.2319210012455135,0.06892023392930789
Inverse Volatility,FF5_MOM,252,2025-06-16,2026-06-16,252,-2.1528372808896453e-05,-0.005425149947841906,0.00020735006202903363,-0.10382621832002153,0.9173072596992765,0.7350233209864929,0.7285340961943254,0.01759293350639674,327.4767322189926,0.5220367396144804,0.09717691233639472,-0.05388834306846781,-0.08082333099549042,0.23488653338093085,0.06902138251009711
Inverse Volatility,FF5_MOM,252,2025-06-17,2026-06-17,252,-1.0499670714362124e-05,-0.002645917020019255,0.00020564382559222833,-0.051057553924239614,0.9592796589114554,0.7401374879579783,0.7337735080712349,0.017496984009394964,328.12906705745326,0.532978354480226,0.09497300569645731,-0.057290531664930144,-0.07590672721584893,0.24092363958951996,0.06577303701345809
Inverse Volatility,FF5_MOM,252,2025-06-18,2026-06-18,252,-2.459094343741453e-05,-0.0061969177462284615,0.0002077905274121202,-0.11834487232732326,0.9057944042119345,0.7432170529681246,0.7369284909999969,0.01744476956963205,328.5745421673875,0.5364237003589616,0.0932634139319971,-0.05743720486433399,-0.07780917959417714,0.24508152073270925,0.06484194641845391
Inverse Volatility,FF5_MOM,252,2025-06-20,2026-06-22,252,-2.1227110083367923e-05,-0.0053492317410087165,0.00020785645961345339,-0.1021238893553925,0.9186583391819507,0.7432981794659265,0.7370116042691737,0.01744440374824723,328.77862450745704,0.5372825352826155,0.09429299279265964,-0.05998051546100987,-0.07602114745948688,0.24549190749619415,0.06395295768368917
Inverse Volatility,FF5_MOM,252,2025-06-23,2026-06-23,252,-2.3088157605732806e-05,-0.005818215716644667,0.00020579030884961783,-0.11219263790796183,0.9106706664147214,0.7464537549352717,0.7402444591377682,0.017440224865013003,328.1938469680021,0.5384507981434015,0.09128032401941594,-0.059667985303397675,-0.07758671117011624,0.24922704788615746,0.06510281952583882
Inverse Volatility,FF5_MOM,252,2025-06-24,2026-06-24,252,-2.2321239902824838e-05,-0.005624952455511859,0.00020417594191529578,-0.10932355542694155,0.9129458640384972,0.7454663748001307,0.7392328982646237,0.017440395231014604,326.72912357562296,0.5383726028172529,0.09145690798092675,-0.059984076123072674,-0.0775194870840129,0.24954969361269852,0.06505622967414705
Inverse Volatility,FF5_MOM,252,2025-06-25,2026-06-25,252,-1.2481178981725062e-05,-0.003145257103394716,0.00020349505674340976,-0.0613340647260183,0.9510931621317498,0.744779145214167,0.7385288385663507,0.01743683988367369,328.1180404082184,0.5388106681573002,0.09108809650741724,-0.0608524357799199,-0.07978247129354138,0.2540215285993313,0.06554146820066849
Inverse Volatility,FF5_MOM,252,2025-06-26,2026-06-26,252,-1.5794440417559266e-06,-0.0003980198985224935,0.00020208410601217487,-0.00781577568332252,0.9937639767409592,0.745793141324788,0.7395676672347828,0.017392460962992143,333.423242255492,0.5411637802846663,0.08169403029183742,-0.06268799510442134,-0.0834916904803889,0.26598057473743125,0.06515972278778631
Inverse Volatility,FF5_MOM,252,2025-06-27,2026-06-29,252,-1.4925370735684878e-05,-0.0037611934253925896,0.0002026564920474894,-0.07364861882730779,0.9412899839239954,0.7430044562253538,0.7367106878063829,0.01747107039834947,332.859499107832,0.5389237888717289,0.08998990754878283,-0.061446861887007986,-0.07645612346458434,0.2604896642949506,0.06571242850412329
Inverse Volatility,FF5_MOM,252,2025-06-30,2026-06-30,252,-1.4986108294506929e-05,-0.003776499290215746,0.00020427941801674706,-0.07336083311769741,0.941518984223374,0.7415651419420706,0.7352361250100397,0.01751584162325919,333.295224113012,0.5423337058945392,0.09012957660017748,-0.062115798800767445,-0.06772956063163552,0.2647614624297352,0.06706642520215286
Inverse Volatility,FF5_MOM,504,2018-02-01,2020-02-03,504,2.7886079870430796e-05,0.007027292127348561,9.966568999206125e-05,0.2797961853537765,0.7796338785107021,0.6552230706241509,0.651060773690036,0.018564346290298125,419.45887801305594,0.29076172597243966,-0.00646260923631296,-0.19751228999421258,-0.011517789208859985,0.14972545245206584,0.003924928380354371
Inverse Volatility,FF5_MOM,504,2018-02-02,2020-02-04,504,3.362838399298423e-05,0.008474352766232027,9.764736289899382e-05,0.3443859925615128,0.7305560216629026,0.6557376554647293,0.6515815708224524,0.01851399300507528,419.16490204148306,0.28947774794342723,-0.005950045969514248,-0.19259463285184053,-0.018134784645360308,0.14579547679612423,0.00499957816957126
Inverse Volatility,FF5_MOM,504,2018-02-05,2020-02-05,504,4.712416309717779e-05,0.011875289100488804,9.528929113066327e-05,0.49453787028974594,0.6209263679453811,0.653052592316069,0.6488640924245125,0.018389595207085958,421.6675479275302,0.2857865220642609,-0.004902966559910495,-0.19130567719140057,-0.009844122143148636,0.13521827081721585,0.0052905148541556824
Inverse Volatility,FF5_MOM,504,2018-02-06,2020-02-06,504,5.404875671953925e-05,0.013620286693323892,9.462209697663667e-05,0.5712064987619597,0.5678596734748388,0.6446064405217968,0.6403159750150177,0.01835267530497522,422.31519047539666,0.2820939941757373,-0.0033534462190361325,-0.1933312036178323,-0.009046758140830731,0.13116992764223243,0.0040509404062287055
Inverse Volatility,FF5_MOM,504,2018-02-07,2020-02-07,504,5.8720560417641364e-05,0.014797581225245623,9.449384218610852e-05,0.6214220848591321,0.5343219448236676,0.6426941608095572,0.6383806094310005,0.018371496988608235,420.190539634256,0.281322674305718,-0.005100644405838312,-0.19211319900727147,-0.009961813229268972,0.12695995089262135,0.0038179789416889908
Inverse Volatility,FF5_MOM,504,2018-02-08,2020-02-10,504,7.227703570754699e-05,0.01821381299830184,9.344555370728924e-05,0.7734668246918311,0.43924615516135945,0.6455353421457737,0.641256090743107,0.01825295992175922,420.2172091850116,0.2814985674850468,-0.0006561036484608665,-0.1910531804421452,-0.006057248191824606,0.12983135355612466,0.006750143240589096
Inverse Volatility,FF5_MOM,504,2018-02-09,2020-02-11,504,8.651957192533057e-05,0.021802932125183305,9.41105148690923e-05,0.9193401188557865,0.3579176997050605,0.6342628589549015,0.6298475212360473,0.018207948072617528,421.84959845249875,0.27741411969882174,0.0019064220292062187,-0.1893636122293813,-0.0033525135140049026,0.12262817395139163,0.005295595816875573
Inverse Volatility,FF5_MOM,504,2018-02-12,2020-02-12,504,8.230522737156227e-05,0.020740917297633693,9.381944355704665e-05,0.8772726020434859,0.38033858991471337,0.6335547428482775,0.6291308564440313,0.018204433946501758,422.8708473624869,0.27691194121960433,0.002271549145331158,-0.1900688692561598,-0.004277565594039447,0.12367217441177077,0.004980217140904567
Inverse Volatility,FF5_MOM,504,2018-02-13,2020-02-13,504,8.08734248865334e-05,0.020380103071406416,9.3432378347084e-05,0.8655824278185832,0.386719195419026,0.6321507099263173,0.6277098734264337,0.01819564122883337,421.27700896833335,0.27625261654500355,0.0030717461664636,-0.1896880487069853,-0.0036370856598543014,0.12253525179644925,0.0051227081377958165
Inverse Volatility,FF5_MOM,504,2018-02-14,2020-02-14,504,8.043571160566746e-05,0.020269799324628197,9.351152019767262e-05,0.8601690084348494,0.3896958856571353,0.6321623421479915,0.6277216460773435,0.018194931936406714,421.277630635363,0.2760717010535841,0.0021820793176794175,-0.19016777670680762,-0.0045992603187629405,0.12211178355343891,0.004466440898272925
Inverse Volatility,FF5_MOM,504,2018-02-15,2020-02-18,504,8.037972831518733e-05,0.02025569153542721,9.374430982957388e-05,0.8574358108915282,0.39120407521220535,0.6312389181326352,0.6267870740859467,0.018195662544164094,420.559520509599,0.275293435159829,0.0017411415372064164,-0.19114067000670099,-0.004221298683582092,0.12057557455904716,0.0037333805013960875
Inverse Volatility,FF5_MOM,504,2018-02-16,2020-02-19,504,7.538237741369908e-05,0.01899635910825217,9.37479676674913e-05,0.8040961237801766,0.42134146303591713,0.629809050492963,0.6253399444626969,0.01816966130307163,419.9705277225023,0.27465463264530393,0.002001188108212891,-0.19056673353473133,-0.005616725865900202,0.12103392000261798,0.003762925522538252
Inverse Volatility,FF5_MOM,504,2018-02-20,2020-02-20,504,8.011083064325575e-05,0.020187929322100447,9.446254836508742e-05,0.8480697591773212,0.3963991219761095,0.6283386711531591,0.6238518140644649,0.01820390490522999,418.85948268918037,0.2740373037866585,0.0033591407692131654,-0.18814217623333201,-0.004330290754060148,0.11723369438774142,0.004278406070003658
Inverse Volatility,FF5_MOM,504,2018-02-21,2020-02-21,504,9.474484272230265e-05,0.02387570036602027,9.431028457385016e-05,1.0046077493076824,0.31508576433402,0.6273742804617691,0.6228757808295169,0.01817132435805273,419.8877893774166,0.2716924644181306,0.001731719206314087,-0.18812873772138455,-0.007679469142678669,0.11231752333931441,0.0030295259807546857
Inverse Volatility,FF5_MOM,504,2018-02-22,2020-02-24,504,0.0001039021926670316,0.026183352552091962,9.3974381522897e-05,1.105643804016052,0.268880722187664,0.6329052661674328,0.628473538998428,0.018114159634525392,421.52557655086616,0.2712903477725342,0.0060411892661736445,-0.18388596535968202,-0.004995879422191863,0.10792879566684199,0.006853341196091808
Inverse Volatility,FF5_MOM,504,2018-02-23,2020-02-25,504,9.649206003798443e-05,0.024315999129572077,9.353162195973394e-05,1.0316517346349985,0.3022352954117208,0.637478476828373,0.6331019594460193,0.018147961476429813,423.73045834414523,0.2737981707220585,0.006856613006987467,-0.1811807663092247,-0.001529182258490143,0.10731573347051661,0.007810280324767415
Inverse Volatility,FF5_MOM,504,2018-02-26,2020-02-26,504,8.453544389747533e-05,0.021302931862163782,9.391696173728484e-05,0.9001083758857898,0.3680625790569674,0.6354272914931356,0.6310260113099542,0.018103094662532227,423.12048975718193,0.27248504316584155,0.010247195555598384,-0.1786230163469874,0.0022006149344106843,0.10444707658123714,0.008720032235524342
Inverse Volatility,FF5_MOM,504,2018-02-27,2020-02-27,504,7.389651299229469e-05,0.018621921274058262,9.44313281035693e-05,0.7825423456000463,0.43389590935822064,0.6461385817507888,0.6418666129188063,0.01813863919917309,421.47740364176263,0.27635579651073905,0.009036230324600245,-0.17932406095758183,0.004794642893676197,0.11107118460622464,0.009487217000830451
Inverse Volatility,FF5_MOM,504,2018-02-28,2020-02-28,504,8.8325134352917e-05,0.022257933856935083,9.356283755042273e-05,0.9440194062660504,0.3451597315038195,0.6468386098102742,0.6425750920212634,0.017977524757115212,421.76058011344804,0.27377042760666276,0.008283323589168723,-0.17832207160615232,0.004211568270977448,0.10554696422013082,0.009357981003233458
Inverse Volatility,FF5_MOM,504,2018-03-01,2020-03-02,504,8.787936352932596e-05,0.02214559960939014,9.376539467822296e-05,0.9372259758613907,0.348642330769924,0.6546812046942703,0.6505123661191508,0.017978346645892818,416.81817585853827,0.27308190863805437,0.008813962712298116,-0.17824826981474895,0.004728367233367552,0.10397760804602077,0.009088605527065708
Inverse Volatility,FF5_MOM,504,2018-03-02,2020-03-03,504,0.00010457923060358666,0.026353966112103836,9.411614791111725e-05,1.1111720244048946,0.26649431052898664,0.6434091759284291,0.6391042565231384,0.018263987405285433,416.5342000083279,0.26803905512724213,0.015642542847999482,-0.1827090128147162,0.000610019433806841,0.10880989665352045,0.011421815517628029
Inverse Volatility,FF5_MOM,504,2018-03-05,2020-03-04,504,0.00010720320043584423,0.027015206509832745,9.450160864879277e-05,1.1344060907392155,0.2566242453819445,0.6513499312661817,0.6471408761104414,0.018255940179834375,411.6818015213544,0.26715461194098283,0.01779526424730073,-0.1819745310107635,-0.00035890399590200045,0.10605124280638256,0.01146085531154961
Inverse Volatility,FF5_MOM,504,2018-03-06,2020-03-05,504,0.00010807009900500678,0.02723366494926171,9.459939511247035e-05,1.1423973575784596,0.25328888914155023,0.6524076984084474,0.6482114130773622,0.01825984951880343,410.4200451027125,0.26625412031713425,0.017554127756484822,-0.1837180603725101,-0.0016659379614574754,0.10664601621615744,0.010688814595040211
Inverse Volatility,FF5_MOM,504,2018-03-07,2020-03-06,504,0.0001050119351694793,0.026463007662708784,9.494799799598301e-05,1.1059942008879646,0.2687290294143462,0.6518453584954323,0.64764228435252,0.018261580279438226,408.4022104615412,0.26512633807477726,0.01521658242585575,-0.18997996064287442,-0.00014416711356806527,0.11120597858230376,0.00790583492435512
Inverse Volatility,FF5_MOM,504,2018-03-08,2020-03-09,504,0.00011259822090150596,0.028374751667179503,9.918934872598223e-05,1.1351845974164696,0.2562979816700772,0.6551546492358059,0.6509915262889545,0.01954406106861255,401.6896550381612,0.2907571801907596,0.025950978211610964,-0.11913893357239994,-0.004895199399162067,0.0673537170633049,0.01929184296053397
Inverse Volatility,FF5_MOM,504,2018-03-09,2020-03-10,504,9.616478419449329e-05,0.024233525617012308,9.816127688898266e-05,0.9796610969440899,0.32725343541684504,0.6434858966998416,0.6391819035010469,0.019874192328682715,401.6042675348867,0.2815502888442215,0.043796365117993175,-0.1239489382356728,-0.00944447044170257,0.061117196805420874,0.018852590199473485
Inverse Volatility,FF5_MOM,504,2018-03-12,2020-03-11,504,7.036700976942369e-05,0.017732486461894768,0.00010451965450342621,0.6732418902811913,0.5007934149374493,0.6454598615202775,0.6411796988826952,0.021227934167777258,401.4115398065018,0.30087237584289905,0.06519663327492026,-0.11058421067238164,-0.005509620404089519,0.07825445855619285,0.03458833855368267
Inverse Volatility,FF5_MOM,504,2018-03-13,2020-03-12,504,3.796790029427394e-05,0.009567910874157034,0.00011508295827720612,0.32991765994421823,0.7414621792214671,0.6885648430488183,0.6848050624820032,0.02293252672891841,398.47326078261557,0.3421082637655205,0.09572864672832548,-0.09814881887502278,0.013416077592070107,0.14299828224274133,0.06281875355743294
Inverse Volatility,FF5_MOM,504,2018-03-14,2020-03-13,504,5.15820943714878e-05,0.012998687781614926,0.00011643583218224188,0.4430087663285049,0.6577593939356108,0.7123829832121995,0.7089107455849826,0.023052438573053117,398.2629885197901,0.35061457939562435,0.08706589764739715,-0.09062164484358286,0.019707696691967647,0.15241885989312862,0.06483369552717436
Inverse Volatility,FF5_MOM,504,2018-03-15,2020-03-16,504,4.48252172629306e-05,0.01129595475025851,0.00011622543464459165,0.38567476559672703,0.6997375537864621,0.7498565163184725,0.7468366754691985,0.023041044671657455,397.93222039187157,0.3534769105722787,0.08931546631853174,-0.08760235476297903,0.019434726355758707,0.15387973644887648,0.06854735776377419
Inverse Volatility,FF5_MOM,504,2018-03-16,2020-03-17,504,1.1083766588055989e-05,0.002793109180190109,0.00012747305052220943,0.08694988111330153,0.9307113502286236,0.7284827156235045,0.7252048409630236,0.02401744472640927,395.6401738026377,0.33924153677266955,0.0767020986174287,-0.07775901094962778,0.029708562491568155,0.1173819877434121,0.05943620445965814
Inverse Volatility,FF5_MOM,504,2018-03-19,2020-03-18,504,6.4956799245386e-05,0.016369113409837273,0.00012780289648456138,0.5082576454222444,0.6112726689962213,0.736289712082264,0.7331060868760136,0.025369374472848365,388.54593704175784,0.34207183981331024,0.16540608331489876,0.01785474317698667,0.05859491177947406,0.08176024898308638,0.14204884761995454
Inverse Volatility,FF5_MOM,504,2018-03-20,2020-03-19,504,7.2551396957567095e-06,0.0018282952033306908,0.00014165442689249703,0.05121717587592732,0.959152465436927,0.7235221850849496,0.7201844247439229,0.025962733801709104,384.92774085047006,0.34620449413416393,0.12025005157314703,-5.471084165141471e-05,0.07255026415529231,0.12042713146429099,0.12852214054368383
Inverse Volatility,FF5_MOM,504,2018-03-21,2020-03-20,504,5.556604948211456e-05,0.01400264446949287,0.00013132111332821067,0.4231311178670746,0.6721995998297156,0.6959637820974697,0.6922933247384854,0.027252067512935158,380.98984956475266,0.33218735708349273,0.11096423966470564,0.00599046406552641,0.04249563733800561,0.05605599694816418,0.11428996742687184
Inverse Volatility,FF5_MOM,504,2018-03-22,2020-03-23,504,8.533239795293928e-05,0.0215037642841407,0.000130087745910897,0.6559603086011446,0.5118496627467044,0.6735601494696656,0.6696192257208085,0.02849035588492007,385.92176286343613,0.3250334045892383,0.13989499293775762,-0.01908236672235613,0.08199121368979699,0.032510102871618214,0.12118720175183446
Inverse Volatility,FF5_MOM,504,2018-03-23,2020-03-24,504,0.00010674628413256814,0.026900063601407172,0.00014417763244393964,0.7403803372487346,0.45906924631767276,0.6958028510653567,0.6921304508770109,0.028681482058236455,385.8867784207085,0.3330018692319328,0.13831793881411797,-0.011124108335316636,0.08665484076181529,0.03876424444204024,0.12653775815213264
Inverse Volatility,FF5_MOM,504,2018-03-26,2020-03-25,504,0.00014930771630298332,0.037625544508351795,0.00016276650441630599,0.9173122986109029,0.3589790145432603,0.6881325309431114,0.6843675313166702,0.029263629941053665,386.77488289013445,0.33230637001421603,0.13418594084945545,0.007467730950744327,0.08368515460493665,0.02642282183491295,0.131852132654943
Inverse Volatility,FF5_MOM,504,2018-03-27,2020-03-26,504,0.00015658359093339823,0.039459064915216356,0.0001677328734177125,0.9335295326602513,0.35054662958526694,0.6945849180942463,0.6908978144897502,0.029307514022251284,387.7747752489605,0.33462193252874584,0.1325522933102452,0.008632640832269936,0.07786247270247691,0.029475509728108286,0.13204519284875235
Inverse Volatility,FF5_MOM,504,2018-03-28,2020-03-27,504,0.0001535231582989077,0.03868783589132474,0.00016843219917247885,0.9114834280688581,0.3620407133840753,0.6958574201973685,0.6921856787913006,0.02929493487473222,384.56141211597304,0.3346035733555949,0.1315790070276114,0.00857632295060399,0.0672313341653675,0.033863730513279955,0.13465265000649151
Inverse Volatility,FF5_MOM,504,2018-03-29,2020-03-30,504,0.0001489582925632361,0.03753748972593549,0.0001688766853811156,0.8820536252655108,0.37774780879221115,0.6984333578941825,0.6947927143275126,0.02928402353706805,380.76356892921,0.33509824125014775,0.13147368825980732,0.007388873707968211,0.06443187732471267,0.03634579242284386,0.13524736046911084
Inverse Volatility,FF5_MOM,504,2018-04-02,2020-03-31,504,0.000137216090983053,0.03457845492772935,0.0001674425793392148,0.8194814695554394,0.41251177007047823,0.6981417084854648,0.6944975440003798,0.029316720952639253,380.758390401027,0.3353532461116108,0.12829006661956993,0.009201436844836798,0.06203097536401876,0.03578285393907592,0.13629820233060727
Inverse Volatility,FF5_MOM,504,2018-04-03,2020-04-01,504,0.00013383868009575153,0.033727347384129386,0.00016741227883932078,0.7994555777130746,0.42402629492714194,0.7025293305203659,0.6989381353153804,0.029322042479985055,381.7912103537097,0.3360361922296446,0.12981146268036386,0.009487467895370996,0.06147593106869269,0.03663477158985448,0.13677308794495457
Inverse Volatility,FF5_MOM,504,2018-04-04,2020-04-02,504,0.00014472994875822405,0.03647194708707246,0.00016780575748673277,0.8624850000731759,0.3884206838644636,0.7029499269687711,0.6993638093869052,0.029371838407660358,375.59943696871625,0.3387807387914808,0.12814123630733637,0.0032559180342812064,0.05640589833099565,0.05135877947118533,0.1325052326944491
Inverse Volatility,FF5_MOM,504,2018-04-05,2020-04-03,504,0.0001470325739512783,0.03705220863572213,0.0001675199322394916,0.8777019664804786,0.3801054770485648,0.7036143681834333,0.700036272024682,0.029369290540656477,374.5853286535355,0.33890852024350104,0.12824967695147277,0.0028387593513629853,0.056444792955856915,0.05174892824153506,0.13235962479676217
Inverse Volatility,FF5_MOM,504,2018-04-06,2020-04-06,504,0.00016179572647971466,0.040772523072888096,0.00016915187560724462,0.9565115722121209,0.3388138406732162,0.7155870953098566,0.7121535391164142,0.02941398571263808,374.0451203887251,0.34147712705439587,0.13111375639810102,0.002355120860225021,0.06723127879431955,0.04934902623827256,0.13277872189219556
Inverse Volatility,FF5_MOM,504,2018-04-09,2020-04-07,504,0.0001575951300316289,0.03971397276797048,0.00016933008964544944,0.9306977298695601,0.3520099443221911,0.7157844617871006,0.7123532882875485,0.02939102690161415,368.1615623410178,0.3418997305176614,0.13013366263863022,0.003549750786606341,0.06763770545162986,0.04794595257482151,0.1331222556720281
Inverse Volatility,FF5_MOM,504,2018-04-10,2020-04-08,504,0.0001609223037595869,0.040552420547415896,0.00017103806772754345,0.9408566519584953,0.34677832432954026,0.7176032194468263,0.7141940027801883,0.02940026019110461,367.9453023623663,0.3423443806991185,0.1305160057882461,0.0038114032004939132,0.06941313012402327,0.046970687827445706,0.13182594988726348
Inverse Volatility,FF5_MOM,504,2018-04-11,2020-04-09,504,0.00020452384870506697,0.05154000987367688,0.00017670846907635312,1.1574082995235233,0.2471055847878505,0.7159080172811365,0.7124783353972066,0.029729835113771457,370.3203985792269,0.3414958151953772,0.14115516319460936,0.02280868088869016,0.05542577158878169,0.039908174870985524,0.1391926380128763
Inverse Volatility,FF5_MOM,504,2018-04-12,2020-04-13,504,0.00019986178764276282,0.05036517048597623,0.00017658768451660355,1.1317991296497856,0.25771889373678436,0.7164748460780462,0.7130520071977007,0.029724847798848777,371.0904916660899,0.34123840240355935,0.14090334357949907,0.024999789160627617,0.05838873305378725,0.036812242737971596,0.1402954777326828
Inverse Volatility,FF5_MOM,504,2018-04-13,2020-04-14,504,0.00021231044034884442,0.05350223096790879,0.00017605115267838175,1.2059588200294422,0.22783336895358874,0.7195988399906215,0.7162137153225001,0.029636629677411784,369.37677499754415,0.3411433201147097,0.1409832358070328,0.028584590139902864,0.05691030422686427,0.03632123282825658,0.14385036481190522
Inverse Volatility,FF5_MOM,504,2018-04-16,2020-04-15,504,0.0002100259567092012,0.052926541090718704,0.00017603768981806309,1.1930738066732491,0.2328404687809621,0.7202038603282427,0.7168260397285836,0.029630438974121313,369.6313627274289,0.3408749028557662,0.13999864634414344,0.028848563279876133,0.05707956381121378,0.03480862005432796,0.1453749111340377
Inverse Volatility,FF5_MOM,504,2018-04-17,2020-04-16,504,0.00020746960013161994,0.052282339233168225,0.00017548729199188238,1.1822485706897625,0.2371070855005596,0.7193376669380003,0.71594938927528,0.029673598073892474,368.9558733242039,0.340230632486835,0.13913401040722334,0.03165461957168529,0.05817949243926832,0.030617692665581453,0.14121656554309692
Inverse Volatility,FF5_MOM,504,2018-04-18,2020-04-17,504,0.00021272567644378492,0.0536068704638338,0.0001762927528724708,1.2066614933267816,0.2275625342683818,0.7194405661197649,0.7160535307006877,0.02968455922755968,368.95486160506425,0.34064104709473536,0.13883029825450002,0.031513667126650574,0.055753268949561036,0.02960617375495045,0.1373982993321956
Inverse Volatility,FF5_MOM,504,2018-04-19,2020-04-20,504,0.00021486846528626506,0.0541468532521388,0.00017449999253053478,1.231337962657313,0.21819648904874378,0.7200058310756541,0.7166256197807928,0.029674526252221962,370.07101118111956,0.34107707868669157,0.13936278842267918,0.03071620396548519,0.05780768553474108,0.03300637759243481,0.13707575977784014
Inverse Volatility,FF5_MOM,504,2018-04-20,2020-04-21,504,0.00022523811762979675,0.05676000564270878,0.0001731719508673473,1.3006616631716128,0.19337429011984908,0.7217582745813271,0.7183992195460915,0.029623468981385674,370.14928736661045,0.3406058019000989,0.13794887698062192,0.03490095395762243,0.05453921724977369,0.030640365060365035,0.13923891121238527
Inverse Volatility,FF5_MOM,504,2018-04-23,2020-04-22,504,0.00023689930823966103,0.05969862567639458,0.00017335459954868784,1.366559115572392,0.1717635395578675,0.722780022108803,0.7194333020537784,0.02958457974805311,369.15108847583366,0.3409652856911542,0.13781777405532875,0.03443017386202012,0.05056438515210341,0.034337253871898704,0.13910373665733483
Inverse Volatility,FF5_MOM,504,2018-04-24,2020-04-23,504,0.0002459217272144968,0.0619722752580532,0.000173339911991881,1.4187253494510568,0.15597910378595145,0.7226053085044363,0.719256479230848,0.029592822757779143,368.7773078969453,0.3407645951086571,0.1386431479379528,0.03404549240388159,0.053145778528714716,0.03222676479087137,0.13734143303939728
Inverse Volatility,FF5_MOM,504,2018-04-25,2020-04-24,504,0.00024171177825106535,0.06091136811926847,0.00017415634257941874,1.3879010931849352,0.16516716493358496,0.7223106945652915,0.7189583085841884,0.029603421822449256,368.08722716304896,0.3403970837170153,0.1380649609749483,0.03446319440788014,0.05383172123962388,0.0303229442618667,0.13713326651569877
Inverse Volatility,FF5_MOM,504,2018-04-26,2020-04-27,504,0.00023632044666143992,0.05955275255868286,0.00017508872138598957,1.3497182730603345,0.17710636866876628,0.7220619238852655,0.7187065346363954,0.029616563821415625,368.10303078275274,0.34036016506606825,0.13561571057233351,0.031901646845096325,0.056232850686131396,0.031178719308692163,0.13715371784745667
Inverse Volatility,FF5_MOM,504,2018-04-27,2020-04-28,504,0.0002433624846705708,0.06132734613698384,0.00017619296432115004,1.3812270291734787,0.16720916652890783,0.721284878294632,0.7179201082136818,0.02963905365537011,368.1919851304205,0.33963345856479804,0.13942852038902045,0.03355596955532791,0.06567568486391522,0.03387825134109464,0.13585518232231833
Inverse Volatility,FF5_MOM,504,2018-04-30,2020-04-29,504,0.00024710238478136684,0.06226980096490444,0.00017686566837727465,1.3971189945935085,0.16237779076144465,0.722554099375633,0.7192046518831858,0.02966780147994063,365.55125484102035,0.3398435058971374,0.14076730703241785,0.03318122598530193,0.06989224233510054,0.025608555118028883,0.13042377358699594
Inverse Volatility,FF5_MOM,504,2018-05-01,2020-04-30,504,0.00024088642956610464,0.06070338025065837,0.0001763932012099631,1.365621962262448,0.17205764956918923,0.7227448347348391,0.7193976898825434,0.029741534870424798,365.2964414798643,0.34009711897032846,0.1450808114498717,0.035342036028504095,0.06467201348387498,0.027933581579799346,0.1314295197190929
Inverse Volatility,FF5_MOM,504,2018-05-02,2020-05-01,504,0.0002391564575224186,0.06026742729564949,0.00017638141204680006,1.355905107840741,0.17512936213668273,0.7240170856578969,0.7206852999716743,0.029748277687657605,367.96265436061805,0.34033768708912293,0.1445943438729488,0.035266863007715546,0.06547649878218985,0.02227764182802268,0.12933075553685164
Inverse Volatility,FF5_MOM,504,2018-05-03,2020-05-04,504,0.0002448902588164717,0.061712345221750876,0.00017624665880857117,1.389474617402292,0.16468847413690368,0.7241740765812459,0.7208441861576794,0.029738544491490358,367.95307974539503,0.3402970529202458,0.14624548901580486,0.0345088160904306,0.06547396797927713,0.023212350039770666,0.1296467819648642
Inverse Volatility,FF5_MOM,504,2018-05-04,2020-05-05,504,0.00023792099571884388,0.05995609092114866,0.00017670948951458416,1.3463962596032955,0.1781747565812869,0.7239323123860831,0.72059950328008,0.02975347009100738,368.2813654839206,0.34006340847025035,0.14612166998242684,0.03511428040015452,0.06599441551434364,0.02395162440644097,0.12835273251763873
Inverse Volatility,FF5_MOM,504,2018-05-07,2020-05-06,504,0.0002236832653263782,0.05636818286224731,0.0001772440614661555,1.2620071074657144,0.20694622888322023,0.7215000590825275,0.7181378867575681,0.02991398217008155,368.8001316562398,0.33990715881511013,0.1417754474212962,0.04136598599453164,0.05967110944534681,0.023118604972796372,0.12574767555477884
